公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
6189,豐藝,-,3.34,1956138,3.47,1953697,2021512,13.28,10774717,12205877
6281,全國電,-,-8.53,2017416,14.4,1612988,1845310,7.81,8918572,9615379
6776,展�眥篕�,-,19.47,1183626,38.55,1020573,1414087,29.91,6213780,8072680
8070,長華*,-,-2.84,1383335,6.3,1264281,1344027,11.74,7073533,7904312
8072,陞泰,-,19.69,71842,43.99,59720,85994,13.43,354908,402583
8112,至上,-,6.29,9928037,33.25,7919044,10552809,35.14,45715971,61782025
2427,三商電,-,126.92,161818,31.38,279501,367213,3.68,1199056,1243230
2453,凌群,-,6.09,423134,-15.93,534000,448912,-5.7,2487554,2345644
2468,華經,-,-8.91,157256,-9.36,158035,143241,18.59,843453,1000293
2471,資通,-,-11.41,49435,-26.96,59957,43792,-1.58,332380,327099
2480,敦陽科,-,18.27,409741,-1.2,490554,484621,1.53,2594155,2634084
3029,零壹,-,2.51,924526,47.8,641260,947824,25.22,4097742,5131567
3130,一零四,-,-2.98,132988,-7.34,139239,129017,-2.6,807963,786939
4994,傳奇,-,-8.24,294433,-31.38,393739,270159,-8.21,1734827,1592371
5203,訊連,-,5.23,131135,19.28,115688,138002,14.23,676352,772628
6112,聚碩,-,20.45,1193979,33.53,1077050,1438220,14.92,6146005,7063289
6183,關貿,-,40.17,130372,15.46,158277,182751,8.64,768263,834668
6214,精誠,-,36.57,1659224,10.14,2057440,2266077,12.12,10366509,11623939
2312,金寶,-,12.99,9568329,-5.21,11405555,10811256,-19.12,67894228,54906467
2317,鴻海,-,-6.83,386980506,-9.07,396537313,360531936,-7.16,2216873093,2058117705
2354,鴻準,-,44.74,6425886,8.91,8540148,9301116,-3.88,35527706,34146493
2359,所羅門,-,-10.81,301077,30.29,206097,268528,-8.77,1791807,1634620
2360,致茂,-,4.12,1307654,16.47,1169040,1361607,19.52,6023645,7199517
2373,震旦行,-,10.67,1077884,-1.41,1210002,1192900,-14.73,6787333,5787533
2390,云辰,-,-7.97,45625,-10.5,46916,41986,-15.57,315552,266392
2404,漢唐,"本月營收較去年同期增加50%以上,係因本月正在投入進行的專案較去年同期增加所致",79.51,2486524,102.34,2205953,4463567,34.71,12501813,16841458
2423,固緯,-,8.58,148358,-25.32,215750,161101,-12.7,1172988,1023921
2433,互盛電,-,4.06,330591,-7.51,371991,344027,-7.65,2156498,1991513
2459,敦吉,-,9.1,419422,-22.18,588067,457616,-23.71,3606866,2751394
2461,光群雷,-,-5.01,411162,1.55,384567,390536,1.75,2421127,2463536
2464,盟立,-,1.12,691736,-37.92,1126905,699544,-38.55,6788779,4171654
2474,可成,無,1.61,7349564,18.81,6285347,7468037,25.95,31878940,40154380
2477,美隆電,-,27.96,204180,-20.28,327771,261272,-30.98,1805054,1245680
2482,連宇,-,-0.18,66795,-29.95,95178,66672,-6.87,493352,459449
2488,漢平,-,32.04,136285,-12.47,205619,179960,-47.54,1164297,610722
2495,普安,-,14.18,95399,-8.7,119317,108935,-16.05,647824,543808
3018,同開,本公司用完工比例法認列之收入， 108年度之工案部份已接近完工，新工案施工高峰期落在109年度，故109年度收入相對比108年度高。,20.25,144336,126.96,76476,173571,48.83,544465,810356
3030,德律,-,-0.49,504503,-1.36,508935,502006,20.65,2196091,2649605
3043,科風,-,-21.4,113317,-5.98,94734,89060,-10.2,554067,497519
3305,昇貿,-,-6.27,419009,-11.23,442410,392723,-13.24,2516366,2183182
3518,柏騰,-,-17.12,68269,22.7,46105,56575,11.63,257842,287848
3617,碩天,-,39.76,603405,4.63,805992,843357,-8.94,4319506,3933091
6139,亞翔,合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準。,-25.15,1269986,-24.86,1265080,950466,-24.95,8321074,6244394
6192,巨路,-,6.72,507089,-17.33,654702,541190,-8.7,3166515,2890794
6196,帆宣,-,10.81,1810475,4.34,1922844,2006365,-2.76,11606326,11285899
6201,亞弘電,-,30.17,225132,-3.33,303170,293068,-21.82,1688758,1320183
6215,和椿,-,17.01,132338,33.59,115917,154855,13.21,720468,815703
6283,淳安,-,-0.6,125031,34.46,92420,124271,4.52,520441,543970
6409,旭隼,-,-0.4,1294329,20.53,1069509,1289081,1.75,6295946,6406711
6438,迅得,-,-11.99,297878,-31.9,384966,262153,-10.27,1679963,1507416
6558,興能高,-,8.65,139636,-5.99,161392,151718,-33.86,997400,659637
6698,旭暉應材,COVID-19疫情影響,23.06,28268,-57.33,81527,34787,-47.0,452403,239729
6743,安普新,受惠居家商機與遠距工作，耳機需求量增加，公司訂單亦隨之成長。,16.75,395466,235.88,137466,461724,71.39,783329,1342569
8021,尖點,-,3.28,245857,-0.18,254392,253929,-6.34,1423062,1332801
8201,無敵,-,145.93,49904,-20.79,154958,122732,-20.64,659636,523427
2616,山隆,-,9.3,1145008,-16.25,1494348,1251502,-13.55,8885842,7681315
6505,台塑化,-,24.93,25685582,-42.01,55346103,32091100,-35.13,335239844,217460887
8926,台汽電,子公司星能(股)依工程進度認列收入較去年同期增加。,8.68,791496,4.06,826667,860234,176.29,1776824,4909315
9908,大台北,-,-9.73,278769,-25.03,335669,251632,-13.74,2292135,1977091
9918,欣天然,-,-6.1,167009,-4.54,164272,156812,-3.11,1263209,1223874
9926,新海,-,-18.73,185176,-21.44,191566,150479,-5.9,1317397,1239590
9931,欣高,-,-1.64,96200,-21.04,119846,94619,-11.4,778045,689294
9937,全國,-,14.64,1256609,-26.79,1967865,1440578,-22.67,11360062,8784016
1316,上曜,本月增加房地收入,244.31,103425,819.24,38739,356108,218.08,268797,855009
1436,華友聯,109年6月營收較去年同期增加之原因，係本月交屋較去年同期增加,611.62,30993,416.18,42728,220554,7.74,622574,670769
1438,三地開發,"108年度累計銷售商品6仟元,109年度累計銷售商品、房屋及土地98,422仟元，故營收變化大。",197514.28,7,,0,13833,1640266.66,6,98422
1442,名軒,本月認收38戶，去年同期認收1戶；本年累計認收54戶，去年累計認收12戶，故兩期差異大。,596.59,38438,953.83,25408,267759,59.35,306160,487869
1453,大將,"本年營收增加,係因本年銷售待售房屋所致",-99.78,25630,-70.68,191,56,9110.15,502,46235
1456,怡華,本月認列建設收入較去年本月減少所致,-30.52,35923,-67.06,75780,24958,-48.02,469885,244232
1805,寶徠,本年累計營收較高主要係認列新店康橋旭案之收入所致。,0.0,4,-99.96,13054,4,206.38,39643,121459
1808,潤隆,營收變動主要係本月工程及房地出售收入皆較去年同期增加所致。,24.29,516945,84.96,347376,642535,16.65,1775453,2071103
2501,國建,-,-35.79,1059219,3.62,656302,680114,-44.03,5214892,2918675
2504,國產,福建水泥108/10起不列入合併主體，本月影響數1.61億，本年累計影響數9.85億，排除該影響，營收同期增加16.8%，累計增加5.37%。,4.13,1459648,3.97,1461941,1520015,-6.1,9048839,8496677
2505,國揚,"本年度營建收入10,246,345仟元，租賃收入6,334仟元。",18190.08,53918,1367.65,671930,9861646,1097.84,855930,10252679
2506,太設,-,43.85,53366,45.12,52902,76772,-4.53,374433,357434
2509,全坤建,"本月營收及本年累計營收較去年同期減少,係因本月僅認列租賃及勞務收入,累計營收主要係認列餘屋銷售所致.",-54.26,43800,-85.91,142179,20030,-62.6,1116621,417591
2511,太子,-,-10.05,730797,-32.83,978653,657290,-21.44,6058199,4758757
2515,中工,-,6.5,1114376,41.13,840973,1186912,3.51,6055843,6269003
2516,新建,-,9.19,536337,7.08,546930,585677,-24.23,3367701,2551568
2520,冠德,109年6月營收較去年同期增加50%以上，主係建設部門成屋去化順暢及營造部門在建案量規模成長且依工程營運投入所致。,-23.7,1878295,74.03,823477,1433130,46.83,6175104,9067311
2524,京城,本月及今年累計營業收入較去年同期大幅成長，主要原因為部份個案銷售成績佳，已完工開始入帳。,4.74,700739,40.72,521567,733988,65.97,2423804,4022839
2527,宏璟,本月營收較去年同期低主要係因去年同期房地銷售收入較高所致,8.08,142554,-61.56,400935,154082,-32.45,1660024,1121332
2528,皇普,主係109年06月認列租賃收入21仟元所致,0.0,21,-88.26,179,21,-97.95,6161,126
2530,華建,-,5.79,673,6.11,671,712,-28.59,5962,4257
2534,宏盛,無異常，本月有個銷售認列收入，及租賃收入,11.39,100807,-85.64,782119,112291,-63.53,2744854,1000936
2535,達欣工,-,-65.98,3233435,36.07,808192,1099754,49.78,4934959,7391599
2536,宏普,"今年本期餘屋銷售交屋量較去年同期減少,因此營收較少",-61.78,359679,-58.79,333546,137446,138.53,866689,2067320
2537,聯上發,本月營收較去年減少，係本月新北市房地出售收入減少所致；本期累積營收較去年增加，主要係今年新增雙北市個案交屋收入之故。,-89.44,449166,-47.6,90524,47428,162.5,538828,1414471
2538,基泰,本月較去年同期減少，係因去年同期有出售土地,9.39,11735,-70.36,43323,12838,33.21,101689,135467
2539,櫻花建,無異常。本月有「櫻花孩子王」、「櫻花青上森」建案陸續過戶中。,167.71,12159,-82.28,183800,32552,-12.92,1651913,1438457
2540,愛山林,本月營收增加，主係不動產代銷個案銷售成長所致。,98.72,194964,240.14,113905,387445,62.01,992813,1608509
2542,興富發,-,12.43,989585,-35.88,1735250,1112637,-27.57,13829016,10015116
2543,皇昌,-,-0.86,530748,9.88,478819,526159,10.53,2532541,2799389
2545,皇翔,-,186.65,221152,31.31,482769,633934,48.25,1458308,2162053
2546,根基,單月營收差異主係因在手案量規模成長及依工程營運投入所致。,8.52,1262694,53.78,891109,1370395,21.82,5483552,6680076
2547,日勝生,-,21.32,425094,7.6,479312,515764,2.73,2691347,2764963
2548,華固,本公司截至6月底累計營收較去年同期增加，係因本期認列交屋金額較高所致。,57.97,1625654,22.59,2094766,2568087,114.59,3651925,7836908
2597,潤弘,-,1.13,1002291,9.75,923551,1013623,21.34,4672617,5669962
2841,台開,-,61.6,19046,-18.04,37559,30780,-14.64,186069,158816
3052,夆典,本期主係機電.營造工程及營建收入較去年同期增加,27.26,613643,761.83,90617,780973,329.95,566587,2436044
3056,總太,本月營收減少係因無建案交屋；本年營收增加係個案織築完工交屋所致。,-81.07,14401,-96.72,83175,2725,709.84,198549,1607936
3266,昇陽,-,-5.01,227861,-15.45,256000,216424,28.43,732352,940578
3703,欣陸,-,2.01,1569307,-17.21,1933868,1600888,-25.37,11977449,8938013
5515,建國,本月廠辦工程投入百分比提昇，導致本月整體營收較去年同期增加。,23.31,611524,64.88,457336,754078,12.95,3213888,3630275
5519,隆大,"本公司因108年出售J23、J26案之土地完成所有權登記程序認列收入,以致去年累計營收較高。",-25.63,157084,-31.86,171430,116810,-55.52,2193482,975490
5521,工信,本月營收較去年同期增加205%，主因為子公司出售土地存貨認列收入所致。,1091.19,352255,1338.94,291605,4196043,204.95,1920785,5857446
5522,遠雄,-,11.07,1206228,-4.88,1408647,1339874,13.86,8962508,10204999
5525,順天,本月份母公司主要營收為租賃收入,-2.04,83912,-58.46,197916,82199,-55.91,1345157,593056
5531,鄉林,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。,64.03,234548,33.18,288862,384734,-31.4,1785266,1224567
5533,皇鼎,本月營收較去年同期減少達50%以上，係兩期個案營收組成因子不同。,-91.72,1251228,-53.16,220947,103482,70.59,973271,1660341
5534,長虹,本月較去年同期減少，係因「天際」、「陶都」個案減少完成產權移轉予客戶認列收入所致。,1.95,287037,-61.1,752481,292651,-19.31,4440800,3583084
6177,達麗,本期較去年同期減少，主係本期餘屋銷售成交量及本期完工建案規模不及去年同期所致。,-71.93,100971,-87.47,226233,28335,-65.16,4935121,1719031
9906,欣巴巴,因有個案銷售認列收入。,68930.76,13,81481.81,11,8974,56552.23,67,37957
9946,三發地產,本期營收較去年同期減少約21771萬，係因去年同期預售案完工大量交屋認列營收。,-42.8,182266,-67.62,321964,104250,-66.33,2827392,951979
2208,台船,主要係艦艇業務依進度認列營收所致,-8.17,2640579,194.08,824514,2424749,105.0,6046653,12395687
2603,長榮,-,11.74,14038231,-0.17,15713827,15686375,-5.86,92814304,87368064
2605,新興,-,-4.54,391940,44.38,259116,374132,31.62,1693938,2229569
2606,裕民,-,16.68,484641,-30.25,810771,565491,-17.88,4248870,3489000
2607,榮運,-,-1.52,572535,-12.15,641817,563819,-10.32,3895130,3492829
2608,嘉里大榮,-,5.36,950354,8.42,923578,1001369,4.74,5604214,5870222
2609,陽明,-,7.47,10160559,-29.56,15504036,10920044,-12.03,75475013,66392464
2610,華航,-,-19.69,10094848,-44.1,14503341,8107038,-29.03,82996861,58897169
2611,志信,-,10.59,44394,-37.27,78271,49097,-34.44,450182,295136
2612,中航,-,-1.86,249481,-20.17,306715,244823,-18.71,1912705,1554713
2613,中櫃,-,2.0,231514,-2.17,241405,236150,-1.26,1378234,1360786
2615,萬海,-,7.21,5263365,-10.09,6276599,5643090,-3.94,35676564,34270120
2617,台航,-,4.12,186692,-25.0,259227,194396,-21.69,1544709,1209552
2618,長榮航,主係受嚴重特殊傳染性肺炎疫情影響，航班取消致營收大幅減少。,-15.36,7257234,-53.76,13283505,6142119,-43.83,88177559,49522030
2630,亞航,109年6月營收較108年同期增加52.27%，係二指部專案維修收入增加所致。,2.05,405751,52.27,271947,414100,6.26,1825705,1940032
2633,台灣高鐵,受疫情影響，運量減少所致。,25.7,2468406,-21.84,3969896,3102809,-27.18,23628717,17205581
2634,漢翔,-,13.74,1480799,-31.29,2451293,1684282,-22.72,13116816,10135798
2636,台驊投控,-,-20.74,1461760,22.19,948040,1158478,18.59,5399200,6403190
2642,宅配通,-,8.84,326242,11.71,317862,355111,8.25,1801522,1950208
5607,遠雄港,-,-7.29,159672,9.27,135462,148027,5.79,839071,887706
5608,四維航,-,5.71,196838,-32.61,308826,208087,-34.92,1911246,1243799
8367,建新國際,無,-4.57,166478,-2.71,163290,158856,14.9,836071,960676
2701,萬企,本月營業收入減少係育樂及租賃收入減少,5.53,14864,-50.5,31692,15686,-31.17,174732,120254
2702,華園,因新冠肺炎影響，致使本月營收減少。,42.77,32392,-67.75,143421,46248,-43.24,672736,381841
2704,國賓,-,19.83,120627,-36.11,226259,144555,-39.62,1466904,885690
2705,六福,-,56.65,75300,-27.33,162331,117962,-45.09,991974,544670
2706,第一店,-,5.86,16824,-38.14,28793,17810,-26.47,171785,126310
2707,晶華,-,4.15,365932,-26.29,517069,381126,-26.19,3221263,2377320
2712,遠雄來,-,44.54,33731,17.73,41413,48758,5.95,185460,196511
2722,夏都,-,51.06,42556,-7.26,69325,64288,-21.57,356843,279853
2727,王品,-,-12.68,1394943,-10.3,1357864,1217966,-21.75,8225800,6436313
2731,雄獅,因新型冠狀病毒肺炎疫情影響團體旅遊,84.03,63821,-95.82,2809980,117455,-69.08,15307829,4731968
2739,寒舍,-,29.26,156269,-43.16,355434,202002,-46.77,2229507,1186664
2748,雲品,因新冠肺炎影響，致營收減少,38.63,79080,-43.04,192488,109630,-38.1,1198777,742029
5706,鳳凰,因新型冠狀病毒肺炎疫情影響國外團體旅遊,12.6,10620,-96.5,342529,11959,-71.39,1424146,407421
8462,柏文,-,7.96,275007,3.38,287202,296911,-0.51,1715731,1706859
8940,新天地,本月較去年同期減少係因新冠肺炎疫情影響，另因大吾疆公司股權出售，合併營收不包含大吾疆公司。,22.94,26999,-77.21,145700,33193,-52.31,885069,422014
9943,好樂迪,-,11.31,220041,-8.11,266586,244943,-11.76,1533979,1353566
2801,彰銀,-,-1.62,2289751,-12.69,2579942,2252546,-9.44,15998734,14487875
2809,京城銀,-,4.91,617623,-3.11,668820,647988,-21.8,4394281,3436252
2812,台中銀,-,4.5,856844,-7.28,965811,895424,-10.16,6005549,5394819
2816,旺旺保,-,4.87,694092,8.34,671858,727904,-2.71,3990524,3882066
2820,華票,-,1.59,205111,32.47,157300,208377,15.68,1015379,1174633
2823,中壽,-,91.87,19635241,44.49,26074082,37675485,-15.75,176989711,149104954
2832,台產,-,2.78,438100,5.96,424937,450296,1.84,2568292,2615727
2834,臺企銀,-,7.7,1642508,-13.18,2037624,1768989,-11.77,12065583,10644718
2836,高雄銀,-,16.45,286424,-4.37,348822,333564,-1.79,1932121,1897387
2838,聯邦銀,-,6.86,1174691,20.35,1043028,1255346,2.13,6598808,6739963
2845,遠東銀,-,-8.19,1103194,-7.84,1099020,1012785,-6.62,6040807,5640633
2849,安泰銀,-,4.64,520879,-3.42,564437,545094,-7.44,3287842,3043097
2850,新產,-,-0.86,1395354,9.8,1259768,1383244,2.7,7521593,7725128
2851,中再保,-,-5.66,1565681,17.01,1262221,1477037,7.09,8198685,8780139
2852,第一保,-,10.12,492656,12.89,480568,542534,-7.59,2985409,2758646
2855,統一證,本月營收增加，主要為本月份交易部位操作獲利增加所致。,172.92,490644,116.08,619693,1339066,-1.99,3290713,3225017
2867,三商壽,-,-16.55,16390960,-7.48,14784677,13677987,-17.38,91552749,75637467
2880,華南金,-,4.9,3475373,-4.01,3798340,3645922,-28.94,23845225,16942643
2881,富邦金,本月營業收入淨額較去年同期增加，主係去年同期保險給付影響，致去年同期保險業務淨收益較今年減少。,8.93,36536192,423.77,7598999,39801352,25.97,194226101,244672784
2882,國泰金,本月營業收入淨額較去年同期增加，主係保險業務淨收益增加所致。,-8.02,52273957,145.79,19560658,48078476,32.18,242815485,320957315
2883,開發金,因保險業務淨收益增加，致本公司本月營業收入淨額較去年同期增加。,185.89,10240777,67.78,17449088,29277536,-17.16,126837694,105063780
2884,玉山金,-,-2.71,5074401,10.89,4451563,4936454,8.37,26704978,28941109
2885,元大金,-,15.7,8649241,31.62,7603175,10007905,3.43,49773182,51485005
2886,兆豐金,-,-0.73,6237578,1.18,6119299,6191722,-8.43,33033328,30247122
2887,台新金,-,7.94,3726091,8.49,3707208,4022070,-0.82,21873024,21692761
2888,新光金,係因保險業務淨收益較去年同期增加所致,100.64,20431463,55.67,26334500,40995105,8.93,138088053,150420942
2889,國票金,-,12.8,704112,21.44,653989,794262,12.99,3312809,3743422
2890,永豐金,-,-3.55,3284046,9.73,2886160,3167196,-0.66,18693851,18570459
2891,中信金,-,5.51,14109423,44.99,10267443,14887451,-14.13,128778838,110575215
2892,第一金,-,-4.58,4624081,-8.81,4838619,4411939,-9.82,31098283,28043615
2897,王道銀行,-,-5.97,685044,-3.76,669263,644085,-12.86,4448315,3876058
5876,上海商銀,-,0.44,2976473,-24.14,3941080,2989633,-8.07,20546254,18886458
5880,合庫金,-,18.87,3899595,0.39,4617391,4635559,0.55,24047153,24181128
6005,群益證,係經紀及自營獲利較去年同期增加。,24.86,881204,81.39,606609,1100348,0.79,3430691,3458112
6024,群益期,-,12.34,172774,34.96,143809,194095,26.47,947391,1198230
1432,大魯閣,-,14.08,88560,6.25,95087,101031,-2.67,601760,585668
2601,益航,-,-15.09,537054,-24.36,602939,456011,-35.41,4053262,2617968
2901,欣欣,-,2.27,8192,-23.7,10981,8378,-18.82,65103,52848
2903,遠百,-,-13.07,2885651,-2.26,2566598,2508486,-6.85,17802047,16582459
2905,三商,-,-22.77,20243163,46.5,10670985,15633665,-11.19,111745657,99231698
2906,高林,-,17.03,523542,-2.75,630111,612730,-10.62,3548622,3171633
2908,特力,-,6.07,3650726,23.67,3131132,3872566,3.92,19213795,19967374
2910,統領,主要係108年6月出售陽明山御陽明建案房地收入所致。,-0.34,36075,-64.36,100876,35949,-15.91,270479,227435
2911,麗嬰房,-,-15.37,332536,-12.94,323246,281407,-27.61,2507857,1815326
2912,統一超,-,3.86,20873614,0.49,21573376,21680106,-0.39,125033319,124542278
2913,農林,-,14.66,24625,9.03,25898,28237,-5.01,148965,141490
2915,潤泰全,-,117.99,214715,-8.51,511630,468059,-22.44,1994640,1546990
8443,阿瘦,-,-18.99,131618,-8.88,117008,106612,-18.81,771129,626045
8454,富邦媒,-,-1.35,5542155,35.51,4034237,5466995,31.37,23551058,30939811
1342,八貫,-,12.3,115231,22.32,105799,129415,11.05,650714,722673
1416,廣豐,-,5.27,14114,-25.29,19891,14859,-20.78,141784,112308
1435,中福,-,-2.14,1308,-27.64,1769,1280,-29.4,10719,7567
1437,勤益控,-,-9.13,43993,-2.97,41198,39973,-7.02,322607,299932
1443,立益,-,-3.36,40786,-23.05,51220,39412,-22.2,342496,266455
1516,川飛,本年累計較去年累計增加52.73%主係客戶採購量增加所致,9.4,48195,-27.26,72495,52728,52.72,288003,439856
2062,橋椿,-,31.34,466532,24.85,490780,612766,-9.41,3160037,2862636
2348,海悅,本月及本年度增減百分比達50％以上，係因個案銷售狀況良好,46.74,213212,220.76,97539,312868,177.76,445971,1238732
2358,廷鑫,-,9.83,114760,3.43,121863,126049,0.37,699864,702485
2443,億麗,因大宗物資訂單變動及原列入合併營收之Chung Hong Electronics Poland Sp. z o. o 喪失控制權不列入，營業收入因而產生差異。,-46.53,30368,-75.65,66701,16237,-53.21,505023,236261
2496,卓越,-,-17.49,75738,-11.39,70526,62487,-4.1,428391,410804
2514,龍邦,"重要子公司-瑞助較去年累計營收增加約1,518,175(仟元)",-10.92,1057731,11.77,842961,942180,59.61,2781306,4439324
2614,東森,本期營收超過50%，係因東森寵物雲及其子公司增加營收所致。,6.36,339665,57.5,229384,361293,55.12,1367305,2121016
2904,匯僑,-,-1.7,47706,6.89,43868,46892,2.48,256598,262979
3040,遠見,-,-10.11,12006,-40.55,18154,10791,-27.88,95557,68910
3557,嘉威,因併購致合併營收較去年同期增加。,-17.29,299874,12134.68,2027,247997,7265.54,31538,2322946
4536,拓凱,-,3.27,589909,3.85,586613,609219,-11.82,3610889,3183731
6165,浪凡,受大陸低價競爭之影響，公司營收較去年同期衰退。,85.05,87,203.77,53,161,-30.96,1227,847
6184,大豐電,-,-0.34,166119,-1.56,168175,165541,-1.57,1008964,993042
6464,台數科,本年累計營業收入較去年累計增加，係因完成得濬(股)公司股權交割案。該公司及其子公司收入已併入申報。,-14.33,414577,46.77,241959,355132,54.35,1425593,2200415
6504,南六,新產線加入，訂單滿載,-1.54,893933,65.59,531475,880097,27.15,3250579,4133282
6581,鋼聯,-,59.02,85316,12.96,120095,135670,-32.1,960169,651919
6592,和潤企業,-,6.05,1131379,5.17,1140787,1199860,4.74,6632909,6947712
6625,必應,因本期參與製作之演製活動等較去年同期減少所致,-20.22,18366,-63.52,40172,14651,-59.59,420272,169831
6655,科定,-,7.46,172831,-2.23,189982,185729,-25.59,1113452,828452
6670,復盛應用,-,-3.38,849233,-39.43,1354736,820481,-21.2,7829328,6169073
6754,匯僑設計,-,4.51,254082,-40.61,447167,265544,-14.13,1792335,1539002
8033,雷虎,-,42.21,62158,4.26,84782,88401,1.05,426356,430875
8341,日友,-,9.56,229706,9.67,229470,251680,14.3,1182066,1351136
8422,可寧衛,-,-2.72,226073,11.85,196617,219917,-2.65,1334678,1299177
8463,潤泰材,-,12.25,240214,12.75,239147,269660,-5.95,1494236,1405211
8464,億豐,-,6.03,2089434,3.63,2137811,2215462,-6.26,11372278,10659573
8473,山林水,-,-23.95,482946,-20.55,462232,367240,-1.64,2296971,2259185
8478,東哥遊艇,主係認列遊艇銷貨收入增減所致,289.14,253753,-26.84,1349797,987459,4.11,1969380,2050457
8481,政伸,-,29.67,81671,25.27,84539,105906,-3.72,560986,540096
9902,台火,本月及累計營收較去年同期增加主要係因投標車輛及進口汽車銷售營收較去年同期增加所致,170.81,15229,620.15,5727,41243,239.91,55949,190177
9904,寶成,-,4.62,20583389,-14.92,25313832,21535018,-22.01,157531400,122858675
9905,大華,-,13.5,672915,-7.35,824411,763777,-15.12,4149736,3522134
9907,統一實,-,10.27,2484522,-8.59,2997211,2739695,-13.77,16197014,13966175
9910,豐泰,合併營收為本公司自結數,2.79,5338803,-15.12,6465745,5488037,-2.7,34971857,34025958
9911,櫻花,-,7.65,466323,3.84,483422,502032,6.33,2811203,2989164
9914,美利達,-,13.42,2582108,15.58,2533928,2928789,-1.68,13083729,12863054
9917,中保科,-,4.7,1128980,6.36,1111410,1182105,1.39,6638103,6730765
9919,康那香,-,2.53,434499,47.76,301503,445526,28.41,1936681,2486969
9921,巨大,因歐美、中國自行車市場需求旺盛，利用自行車通勤或自行車休閒活動人數增加，加上高單價Ebike 熱銷，帶動本公司本月銷售大幅成長,6.87,7085102,55.1,4881737,7571853,7.59,30679486,33009610
9924,福興,-,1.54,742651,4.96,718497,754144,-6.71,4291190,4003220
9925,新保,-,-1.11,603437,-0.72,601115,596732,0.89,3522093,3553547
9927,泰銘,-,-6.44,613863,-32.72,853629,574320,-11.05,4581775,4075277
9928,中視,-,1.13,63517,10.36,58203,64236,8.24,333361,360847
9929,秋雨,因新型冠狀病毒肺炎疫情影響子公司媒體收入,0.47,46853,-49.16,92614,47076,-30.43,574459,399621
9930,中聯資源,-,-5.01,840498,12.41,710154,798309,6.08,4652378,4935280
9933,中鼎,-,-17.29,4337384,-17.46,4346071,3587099,-8.86,27093923,24691585
9934,成霖,-,17.89,1125400,-2.75,1364446,1326800,-16.24,8576443,7183427
9935,慶豐富,-,17.26,493420,30.46,443497,578613,-14.13,2700518,2318708
9938,百和,-,12.65,822994,-17.19,1119657,927177,-3.77,7894225,7596412
9939,宏全,-,0.47,1792454,-11.78,2041398,1800921,-12.79,11159955,9732503
9940,信義,-,2.77,1114133,4.09,1100045,1145047,-17.88,6458863,5303858
9941,裕融,-,1.97,2432034,-0.75,2498869,2480109,8.22,13650734,14773904
9942,茂順,-,-1.68,243070,1.73,234899,238985,-12.35,1506668,1320571
9944,新麗,-,-8.1,194170,-26.05,241288,178425,-26.73,1637006,1199383
9945,潤泰新,-,-28.9,1611979,-19.43,1422606,1146071,-4.17,8044227,7708262
9955,佳龍,-,-5.54,119963,-37.34,180873,113317,-12.35,833238,730302
全部國內上市公司合計,全部國內上市公司合計,,6.81,2477371233,5.82,2500427261,2646174228,-3.34,14817396650,14322043018
