公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
2883,開發金,-,-33.99,22016902,-21.75,18573953,14532675,-21.75,18573953,14532675
2884,玉山金,-,3.11,4519884,-5.29,4921019,4660476,-5.29,4921019,4660476
2885,元大金,-,9.15,11683252,30.21,9794379,12753316,30.21,9794379,12753316
2886,兆豐金,-,-25.13,5260136,-12.82,4517222,3937738,-12.82,4517222,3937738
2887,台新金,-,21.65,3415961,3.44,4017351,4155560,3.44,4017351,4155560
2888,新光金,-,54.28,16198297,-18.35,30611195,24991154,-18.35,30611195,24991154
2889,國票金,"本月主要係透過損益、透過其他綜合損益按公允價值衡量之金融資產淨損益及手續費淨收益等合計較去年同期增加558,377仟元。",10.35,915494,129.83,439570,1010288,129.83,439570,1010288
2890,永豐金,-,30.27,3364577,5.86,4140388,4383117,5.86,4140388,4383117
2891,中信金,-,171.25,8002400,-21.16,27536085,21706979,-21.16,27536085,21706979
2892,第一金,-,-12.52,5539057,-17.35,5862268,4845117,-17.35,5862268,4845117
2897,王道銀行,-,36.88,647527,31.15,675805,886345,31.15,675805,886345
5876,上海商銀,-,13.3,3020349,-0.28,3432016,3422261,-0.28,3432016,3422261
5880,合庫金,-,-2.82,4714481,12.8,4061295,4581406,12.8,4061295,4581406
6005,群益證,主係經紀、自營獲利較去年同期增加所致。,6.83,1026533,191.43,376297,1096657,191.43,376297,1096657
6024,群益期,差異原因:本期經紀手續費收入、證自營投資現貨利益以及香港子公司期貨佣金收入較去年同期增加。,7.55,208279,56.62,143027,224009,56.62,143027,224009
1432,大魯閣,-,-13.64,87314,-27.47,103967,75403,-27.47,103967,75403
2601,益航,-,-5.22,646075,-11.18,689483,612342,-11.18,689483,612342
2901,欣欣,-,-9.73,9942,-19.6,11162,8974,-19.6,11162,8974
2903,遠百,-,0.29,3098303,-10.69,3479285,3107298,-10.69,3479285,3107298
2905,三商,-,-5.57,24954096,2.16,23065333,23564126,2.16,23065333,23564126
2906,高林,-,-7.29,656111,2.41,593877,608236,2.41,593877,608236
2908,特力,-,-10.94,4363669,19.16,3261228,3886132,19.16,3261228,3886132
2910,統領,-,-19.79,69239,6.78,52006,55536,6.78,52006,55536
2911,麗嬰房,-,3.52,366765,-10.35,423514,379679,-10.35,423514,379679
2912,統一超,-,-2.44,22750749,-2.24,22704519,22193730,-2.24,22704519,22193730
2913,農林,-,23.33,25438,31.35,23884,31374,31.35,23884,31374
2915,潤泰全,-,14.66,225101,-7.19,278127,258111,-7.19,278127,258111
8443,阿瘦,-,-37.42,162529,-30.8,147000,101710,-30.8,147000,101710
8454,富邦媒,-,4.11,6481811,36.92,4928582,6748377,36.92,4928582,6748377
1342,八貫,-,6.73,146660,15.37,135680,156539,15.37,135680,156539
1416,廣豐,-,98.64,10118,10.98,18109,20099,10.98,18109,20099
1435,中福,-,-5.98,1304,-3.08,1265,1226,-3.08,1265,1226
1437,勤益控,-,87.28,48204,-4.59,94623,90279,-4.59,94623,90279
1443,立益,-,15.23,49125,26.46,44762,56609,26.46,44762,56609
1516,川飛,-,12.26,66429,-15.37,88122,74577,-15.37,88122,74577
2062,橋椿,110年1月營收較去年同期增加，主係客戶需求增加所致。,-5.48,775732,57.71,464905,733215,57.71,464905,733215
2348,海悅,本月及本年度增減百分比達50％以上，係因個案銷售狀況良好,-38.36,536424,94.69,169805,330608,94.69,169805,330608
2358,廷鑫,客戶需求增加,-60.98,400621,105.63,76016,156318,105.63,76016,156318
2443,億麗,因大宗物資訂單變動，營業收入因而產生差異。,-20.28,33046,73.31,15198,26341,73.31,15198,26341
2496,卓越,"去年本月營收扣除已出售部門為新台幣45,976仟元，增加5.72%；去年累計營收扣除已出售部門為新台幣45,976仟元，成長5.72%。",-17.37,58832,-30.8,70252,48608,-30.8,70252,48608
2514,龍邦,"營造收入較去年同期增加約267,004(仟元)",-59.27,1668807,75.85,386426,679549,75.85,386426,679549
2614,東森,-,-7.53,465792,13.4,379768,430683,13.4,379768,430683
2904,匯僑,-,-17.04,49379,4.13,39332,40960,4.13,39332,40960
3040,遠見,-,2.26,15126,27.11,12169,15469,27.11,12169,15469
3557,嘉威,-,60.31,368495,-24.14,778789,590752,-24.14,778789,590752
4536,拓凱,1月營收較去年同期成長達50.19%，主係因今年度自行車產品訂單大幅成長及去年12月因受缺貨櫃影響部份訂單延到今年1月出貨所致。,13.32,695381,50.19,524674,788019,50.19,524674,788019
6165,浪凡,本公司100%持有旭瑞文化傳媒股份有限公司，合併基準日為109/08/17，合併後營收大幅提高。,-24.15,232152,258825.0,68,176069,258825.0,68,176069
6184,大豐電,-,-4.94,173489,-0.48,165726,164915,-0.48,165726,164915
6464,台數科,-,9.49,356611,9.09,357931,390478,9.09,357931,390478
6504,南六,-,1.42,679303,47.99,465552,688997,47.99,465552,688997
6581,鋼聯,-,-63.67,260432,21.45,77883,94593,21.45,77883,94593
6592,和潤企業,-,0.37,1386461,17.49,1184476,1391711,17.49,1184476,1391711
6625,必應,-,-49.02,204396,38.59,75170,104185,38.59,75170,104185
6655,科定,去年同期適逢農曆春節連假，上班日數較少，本期為正常上班日數故營收較去年同期增加。,-26.01,227893,94.05,86885,168606,94.05,86885,168606
6670,復盛應用,-,16.59,1988304,34.06,1729254,2318351,34.06,1729254,2318351
6754,匯僑設計,-,-4.46,272515,1.63,256177,260355,1.63,256177,260355
8033,雷虎,-,-1.77,101915,33.41,75030,100103,33.41,75030,100103
8341,日友,-,-9.34,279739,10.22,230061,253586,10.22,230061,253586
8422,可寧衛,-,4.01,224169,19.28,195476,233169,19.28,195476,233169
8463,潤泰材,主係去年春節假期於1月故工作日較少，以致本年1月營收較去年同期增加。,0.96,327845,59.66,207321,331023,59.66,207321,331023
8464,億豐,-,-4.36,2350870,32.03,1702668,2248138,32.03,1702668,2248138
8473,山林水,-,-19.13,558472,39.46,323826,451627,39.46,323826,451627
8478,東哥遊艇,-,-91.54,934431,-0.84,79707,79033,-0.84,79707,79033
8481,政伸,(一)2021年1月工作天數大於2020年1月(農曆年假)。(二)延續2020年下半年起自行車與運動市場需求激增現象。,7.99,138555,62.31,92183,149626,62.31,92183,149626
9902,台火,本月營收較去年同期增加主要係因進口汽車銷售營收較去年同期增加所致,-85.56,104182,965.48,1411,15034,965.48,1411,15034
9904,寶成,-,5.04,23519423,-6.52,26432753,24706907,-6.52,26432753,24706907
9905,大華,-,3.37,559373,47.01,393347,578265,47.01,393347,578265
9907,統一實,-,25.32,2370221,43.86,2064824,2970505,43.86,2064824,2970505
9910,豐泰,合併營業收入為本公司自結數,9.44,6257355,15.72,5917516,6848144,15.72,5917516,6848144
9911,櫻花,-,-5.26,830708,33.79,588192,786983,33.79,588192,786983
9914,美利達,-,-12.23,2426761,26.61,1682048,2129746,26.61,1682048,2129746
9917,中保科,-,-3.92,1249228,9.86,1092478,1200221,9.86,1092478,1200221
9919,康那香,-,9.07,402506,16.6,376518,439034,16.6,376518,439034
9921,巨大,-,14.23,5751652,38.38,4748125,6570677,38.38,4748125,6570677
9924,福興,-,-1.33,824403,24.05,655642,813378,24.05,655642,813378
9925,新保,-,5.45,610106,10.69,581216,643388,10.69,581216,643388
9927,泰銘,-,-7.54,864396,23.73,645871,799169,23.73,645871,799169
9928,中視,-,4.81,70750,2.53,72323,74157,2.53,72323,74157
9929,秋雨,因新型冠狀病毒肺炎疫情影響子公司媒體收入,-5.21,61824,-51.95,121971,58599,-51.95,121971,58599
9930,中聯資源,-,8.13,931970,44.96,695196,1007802,44.96,695196,1007802
9933,中鼎,集團109年簽約額較108年成長，致110年1月營收較109年同期增加。,-28.7,7009554,50.14,3328537,4997529,50.14,3328537,4997529
9934,成霖,-,10.06,1565160,21.25,1420655,1722637,21.25,1420655,1722637
9935,慶豐富,-,-20.26,568942,40.67,322467,453637,40.67,322467,453637
9938,百和,-,10.39,1254742,44.46,958811,1385151,44.46,958811,1385151
9939,宏全,-,40.42,1311744,18.31,1556865,1842024,18.31,1556865,1842024
9940,信義,主要係去年同期受到疫情影響且春節假期落在1月，故工作天數較少；另，上海建案於本年度交屋認列收入(去年1月未交屋)。,-12.22,1410525,108.48,593817,1238021,108.48,593817,1238021
9941,裕融,-,2.73,2567189,8.77,2424623,2637448,8.77,2424623,2637448
9942,茂順,營業收入成長係因市場需求增加,17.57,294275,79.07,193210,346000,79.07,193210,346000
9944,新麗,-,24.95,197242,34.92,182672,246471,34.92,182672,246471
9945,潤泰新,主係本公司建案交屋認列及子公司潤弘業務正於大量施工階段，以致本月營收較去年同期增加。,1.8,2385278,107.77,1168710,2428261,107.77,1168710,2428261
9955,佳龍,"受國際金價持續維持高檔影響,銷售黃金增加,導致營收增加。",-43.47,463725,107.94,126050,262114,107.94,126050,262114
全部國內上市公司合計,全部國內上市公司合計,,-9.95,3332564428,24.23,2415399215,3000828217,24.23,2415399215,3000828217
