證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比
085816,光罩群益09購02,0,0,0,--,--,--,--, ,0.00,7.45,25,7.95,10,87.50
085817,華邦電群益08購05,"86,000",6,"229,780",2.67,2.69,2.67,2.68,-,0.13,2.35,25,2.36,10,33.65
085818,華邦電群益08購06,"91,000",2,"330,100",3.65,3.65,3.24,3.24,-,0.57,3.21,25,3.22,10,33.65
085819,宏碁群益09購02,"186,000",14,"493,500",2.52,2.87,2.52,2.77,+,0.41,2.68,25,2.75,10,31.70
085820,台光電群益09購01,"719,000",41,"1,457,110",1.78,2.23,1.78,2.02,+,0.07,2.01,25,2.05,10,210.00
085821,南亞科群益08購04,0,0,0,--,--,--,--, ,0.00,0.67,25,0.68,10,79.10
085822,南亞科群益08購05,"90,000",2,"31,400",0.34,0.36,0.34,0.36,+,0.04,0.33,25,0.34,10,79.10
085823,奇力新群益08購04,0,0,0,--,--,--,--, ,0.00,0.34,25,0.44,10,98.00
085824,華新科群益08購04,0,0,0,--,--,--,--, ,0.00,0.08,25,0.18,10,212.50
085825,華新科群益08購05,0,0,0,--,--,--,--, ,0.00,0.02,25,0.10,100,212.50
085826,富邦金群益0A購02,0,0,0,--,--,--,--, ,0.00,10.60,25,11.60,10,72.60
085827,大立光群益08購07,0,0,0,--,--,--,--, ,0.00,0.47,25,0.48,10,"3,070.00"
085828,大立光群益09購02,0,0,0,--,--,--,--, ,0.00,0.21,25,0.22,10,"3,070.00"
085829,亞光群益08購02,"20,000",1,"11,000",0.55,0.55,0.55,0.55,-,0.03,0.51,25,0.53,10,80.90
085830,欣興群益08購04,"20,000",1,"65,600",3.28,3.28,3.28,3.28,+,0.03,3.28,25,3.38,10,126.00
085831,欣興群益09購02,0,0,0,--,--,--,--, ,0.00,2.91,25,3.01,10,126.00
085832,晶技群益08購04,0,0,0,--,--,--,--, ,0.00,0.44,25,0.50,20,114.00
085833,玉晶光群益09購02,"54,000",4,"62,740",1.21,1.21,1.10,1.10,-,0.21,1.09,25,1.10,10,506.00
085834,創意群益08購05,"397,000",17,"720,350",1.69,1.92,1.66,1.87,+,0.09,1.86,25,1.87,10,408.00
085835,松翰群益08購04,"79,000",1,"237,000",3.00,3.00,3.00,3.00,-,0.05,2.97,25,2.98,10,94.30
085836,台郡群益08購01,0,0,0,--,--,--,--, ,0.00,0.26,25,0.27,10,122.50
085837,同欣電群益08購07,0,0,0,--,--,--,--, ,0.00,0.31,25,0.32,10,179.00
085838,台表科群益08購02,0,0,0,--,--,--,--, ,0.00,1.60,25,1.63,10,122.50
085839,台表科群益08購03,"55,000",3,"66,000",1.20,1.20,1.20,1.20,X,0.00,1.15,25,1.20,10,122.50
085840,世紀鋼群益09購01,"6,000",1,"10,920",1.82,1.82,1.82,1.82,+,0.28,1.73,25,1.80,3,132.50
085841,國巨國泰0A購01,"4,000",2,"2,540",0.62,0.64,0.62,0.64,+,0.02,0.62,22,0.64,15,531.00
085842,上緯控國泰0A購01,"6,000",1,"1,680",0.28,0.28,0.28,0.28,X,0.00,0.28,499,0.29,30,118.00
085843,力山統一0A購01,0,0,0,--,--,--,--, ,0.00,0.27,499,0.32,499,76.60
085844,榮成統一0A購01,0,0,0,--,--,--,--, ,0.00,0.70,10,1.10,20,25.75
085845,鴻海統一0A購14,"1,000",1,750,0.75,0.75,0.75,0.75,-,0.02,0.75,400,0.76,400,111.50
085846,台積電統一0C購04,0,0,0,--,--,--,--, ,0.00,0.39,10,0.40,10,605.00
085847,台積電統一12購01,"11,000",2,"2,480",0.22,0.28,0.22,0.28,-,0.02,0.23,100,0.24,10,605.00
085848,旺宏統一09購05,"10,000",1,"3,600",0.36,0.36,0.36,0.36, ,0.00,0.33,10,0.34,10,43.90
085849,旺宏統一0A購02,0,0,0,--,--,--,--, ,0.00,0.23,499,0.30,45,43.90
085850,華邦電統一08購07,"122,000",2,"65,880",0.54,0.54,0.54,0.54,-,0.10,0.49,10,0.51,10,33.65
085851,華邦電統一0A購04,0,0,0,--,--,--,--, ,0.00,1.01,400,1.02,400,33.65
085852,宏碁統一0A購08,0,0,0,--,--,--,--, ,0.00,0.96,100,0.97,10,31.70
085853,聯發科統一0C購03,0,0,0,--,--,--,--, ,0.00,0.42,499,0.49,108,985.00
085854,華新科統一0A購04,0,0,0,--,--,--,--, ,0.00,0.11,10,0.21,10,212.50
085855,大立光統一0A購05,0,0,0,--,--,--,--, ,0.00,0.29,10,0.30,10,"3,070.00"
085856,亞光統一0A購01,"500,000",2,"95,000",0.19,0.19,0.19,0.19,X,0.00,0.18,499,0.19,108,80.90
085857,亞光統一0A購02,0,0,0,--,--,--,--, ,0.00,0.35,499,0.36,499,80.90
085858,亞光統一0A購03,0,0,0,--,--,--,--, ,0.00,0.29,10,0.30,10,80.90
085859,亞光統一0A購04,0,0,0,--,--,--,--, ,0.00,0.26,10,0.27,10,80.90
085860,聯詠統一0A購04,0,0,0,--,--,--,--, ,0.00,0.33,2,0.90,50,510.00
085861,聯詠統一0A購05,"120,000",11,"40,290",0.42,0.42,0.27,0.27,-,0.12,0.27,32,0.38,72,510.00
085862,欣興統一0A購03,0,0,0,--,--,--,--, ,0.00,1.37,499,1.47,10,126.00
085863,欣興統一0A購04,"10,000",1,"13,500",1.35,1.35,1.35,1.35,X,0.00,1.27,10,1.50,3,126.00
085864,晶技統一09購01,"207,000",9,"91,770",0.43,0.45,0.43,0.43,-,0.02,0.42,10,0.43,10,114.00
085865,玉晶光統一0A購05,0,0,0,--,--,--,--, ,0.00,0.41,499,0.44,108,506.00
085866,牧德統一0A購01,0,0,0,--,--,--,--, ,0.00,0.24,10,0.26,10,252.50
085867,松翰統一0A購01,"23,000",2,"11,360",0.52,0.52,0.49,0.49,-,0.01,0.49,10,0.50,10,94.30
085868,台郡統一0A購01,"2,000",1,480,0.24,0.24,0.24,0.24,X,0.00,0.23,10,0.25,10,122.50
085869,景碩台新08購01,"3,000",1,"9,570",3.19,3.19,3.19,3.19,X,0.00,2.77,10,2.84,10,0.00
085870,華邦電元富0A購07,"25,000",1,"16,000",0.64,0.64,0.64,0.64,-,0.09,0.59,25,0.60,25,33.65
085871,華邦電元富0A購08,"119,000",8,"118,130",1.00,1.02,0.95,0.95,-,0.11,0.91,25,0.92,25,33.65
085872,亞光元富0B購01,0,0,0,--,--,--,--, ,0.00,0.37,25,0.38,25,80.90
085873,聯詠元富09購05,0,0,0,--,--,--,--, ,0.00,0.13,25,0.16,7,510.00
085874,京鼎元富08購03,0,0,0,--,--,--,--, ,0.00,0.46,25,0.47,25,230.50
085875,松翰元富0B購01,"89,000",2,"99,290",1.12,1.12,1.11,1.11,-,0.01,1.06,25,1.07,25,94.30
085876,彩晶元富08購03,0,0,0,--,--,--,--, ,0.00,5.95,25,6.45,10,20.15
085877,中鋼國票09購01,0,0,0,--,--,--,--, ,0.00,6.75,25,6.95,10,35.50
085878,大成鋼國票09購01,0,0,0,--,--,--,--, ,0.00,10.20,25,10.50,10,45.75
085879,聯電國票09購03,"1,000",1,860,0.86,0.86,0.86,0.86,-,0.05,0.83,25,0.84,10,52.40
085880,鴻海國票0A購03,"47,000",2,"38,540",0.82,0.82,0.82,0.82,-,0.02,0.82,25,0.83,10,111.50
085881,國巨國票09購05,"454,000",3,"257,560",0.53,0.57,0.53,0.55, ,0.00,0.57,25,0.58,10,531.00
085882,國巨國票0A購01,0,0,0,--,--,--,--, ,0.00,0.70,25,0.71,10,531.00
085883,台積電國票08購20,0,0,0,--,--,--,--, ,0.00,0.38,25,0.39,10,605.00
085884,台積電國票09購12,"2,000",1,760,0.38,0.38,0.38,0.38,X,0.00,0.38,25,0.39,10,605.00
085885,台積電國票09購13,0,0,0,--,--,--,--, ,0.00,0.83,25,0.84,10,605.00
085886,台積電國票09購14,"60,000",4,"40,500",0.67,0.68,0.67,0.68,X,0.00,0.68,25,0.69,10,605.00
085887,台積電國票09購15,"10,000",1,"6,300",0.63,0.63,0.63,0.63,X,0.00,0.64,25,0.65,10,605.00
085888,台積電國票0A購01,"21,000",1,"10,920",0.52,0.52,0.52,0.52,X,0.00,0.53,25,0.54,10,605.00
085889,光罩國票09購01,"7,000",1,"52,500",7.50,7.50,7.50,7.50,-,0.30,7.35,25,7.55,10,87.50
085890,華邦電國票09購01,"10,000",10,"16,620",1.79,1.82,1.57,1.59,-,0.32,1.58,25,1.59,10,33.65
085891,聯發科國票08購12,"98,000",12,"108,880",1.16,1.16,1.09,1.11,-,0.05,1.11,25,1.13,10,985.00
085892,聯發科國票09購06,"10,000",2,"8,920",0.88,0.90,0.88,0.90,-,0.02,0.88,25,0.90,10,985.00
085893,華新科國票09購01,0,0,0,--,--,--,--, ,0.00,0.07,25,0.10,10,212.50
085894,聯詠國票08購01,0,0,0,--,--,--,--, ,0.00,0.24,138,0.40,10,510.00
085895,晶技國票09購02,"286,000",26,"236,260",0.84,0.84,0.79,0.81,-,0.06,0.80,25,0.81,10,114.00
085896,創意國票09購01,"74,000",4,"74,440",0.98,1.04,0.98,1.01,-,0.03,1.12,25,1.14,10,408.00
085897,日月光國票0A購02,0,0,0,--,--,--,--, ,0.00,0.89,25,0.90,10,115.50
085898,祥碩國票08購02,0,0,0,--,--,--,--, ,0.00,0.46,25,0.47,10,"1,500.00"
085899,台郡國票0A購01,0,0,0,--,--,--,--, ,0.00,0.42,25,0.43,10,122.50
085900,南電國票09購02,"86,000",3,"163,520",1.96,1.96,1.82,1.82,-,0.15,1.80,25,1.81,10,340.50
085901,允強富邦0A購01,0,0,0,--,--,--,--, ,0.00,1.81,10,--,0,30.75
085902,國巨富邦09購02,"386,000",7,"410,720",1.04,1.09,1.02,1.07,+,0.01,1.08,10,1.12,10,531.00
085903,台積電富邦0B購01,0,0,0,--,--,--,--, ,0.00,0.66,10,0.67,10,605.00
085904,燿華富邦0A購01,"33,000",3,"34,780",1.06,1.06,1.04,1.06,-,0.01,1.06,10,1.07,10,21.85
085905,全新富邦0A購01,"544,000",8,"492,350",0.89,0.94,0.88,0.92,+,0.06,0.89,10,0.94,10,119.00
085906,萬海富邦09購01,0,0,0,--,--,--,--, ,0.00,15.00,10,--,0,205.50
085907,大立光富邦09購04,0,0,0,--,--,--,--, ,0.00,0.06,10,0.10,10,"3,070.00"
085908,亞光富邦09購01,0,0,0,--,--,--,--, ,0.00,0.21,10,0.31,10,80.90
085909,健策富邦09購01,0,0,0,--,--,--,--, ,0.00,0.16,10,0.18,10,293.50
085910,貿聯富邦0A購01,0,0,0,--,--,--,--, ,0.00,0.08,10,0.10,10,239.00
085911,彩晶富邦08購01,0,0,0,--,--,--,--, ,0.00,2.31,10,2.41,10,20.15
085912,力成富邦08購01,0,0,0,--,--,--,--, ,0.00,0.94,10,1.04,10,106.50
085913,台積電第一0B購01,0,0,0,--,--,--,--, ,0.00,0.48,10,0.49,10,605.00
085914,旺宏中信08購03,0,0,0,--,--,--,--, ,0.00,0.16,30,0.17,30,0.00
085915,光罩中信08購01,"40,000",5,"66,600",1.78,1.78,1.60,1.60,-,0.18,1.59,30,1.69,10,0.00
085916,友達中信09購03,0,0,0,--,--,--,--, ,0.00,--,0,--,0,0.00
085917,友達中信0A購02,0,0,0,--,--,--,--, ,0.00,--,0,1.73,1,0.00
085918,亞光中信08購02,0,0,0,--,--,--,--, ,0.00,0.02,30,0.03,10,0.00
085919,禾伸堂中信08購01,"239,000",4,"78,920",0.32,0.35,0.32,0.32,-,0.04,0.33,30,0.34,30,0.00
085920,臻鼎中信08購01,0,0,0,--,--,--,--, ,0.00,--,0,0.01,499,0.00
085921,臺股指中信0B購11,0,0,0,--,--,--,--, ,0.00,0.57,499,0.67,10,0.00
085922,建準兆豐08購01,0,0,0,--,--,--,--, ,0.00,0.09,10,0.10,10,44.95
085923,華新科兆豐08購01,0,0,0,--,--,--,--, ,0.00,0.01,300,0.09,10,212.50
085924,晶豪科兆豐09購02,0,0,0,--,--,--,--, ,0.00,3.94,10,5.85,1,129.50
085925,牧德兆豐09購01,"100,000",1,"42,000",0.42,0.42,0.42,0.42, ,0.00,0.41,10,0.42,10,252.50
085926,新唐兆豐09購01,0,0,0,--,--,--,--, ,0.00,4.03,10,--,0,79.90
085927,和碩兆豐08購01,"418,000",8,"303,480",0.68,0.75,0.68,0.75,+,0.05,0.74,10,0.75,10,73.80
085928,大立光日盛08購01,0,0,0,--,--,--,--, ,0.00,0.05,25,0.06,25,"3,070.00"
085929,大立光日盛09購01,"208,000",2,"119,590",0.57,0.58,0.57,0.58,X,0.00,0.56,25,0.57,10,"3,070.00"
085930,景碩日盛08購01,"50,000",1,"98,000",1.96,1.96,1.96,1.96,-,0.16,1.86,25,1.93,25,115.50
085931,臻鼎日盛08購01,0,0,0,--,--,--,--, ,0.00,0.05,25,0.06,25,101.50
085932,道瓊銀群益08購02,0,0,0,--,--,--,--, ,0.00,0.54,25,0.55,10,28.65
085933,南帝群益08購01,0,0,0,--,--,--,--, ,0.00,12.50,25,13.50,10,138.00
085934,旺宏群益0A購03,"47,000",4,"76,190",1.69,1.69,1.61,1.62,-,0.14,1.62,25,1.65,10,43.90
085935,光罩群益09購03,"20,000",5,"152,250",8.00,8.00,7.50,7.55,-,0.70,7.65,25,7.80,10,87.50
085936,佳世達群益0A購01,0,0,0,--,--,--,--, ,0.00,1.01,25,1.11,10,29.55
085937,建準群益09購01,"5,000",1,950,0.19,0.19,0.19,0.19,X,0.00,0.17,25,0.18,10,44.95
085938,可成群益0A購01,"180,000",7,"130,900",0.73,0.74,0.71,0.74,X,0.00,0.75,25,0.76,10,181.50
085939,萬海群益08購07,0,0,0,--,--,--,--, ,0.00,74.00,25,--,0,205.50
085940,晶豪科群益0B購01,"3,000",3,"14,920",5.15,5.15,4.85,4.85,-,0.35,4.73,1,4.82,10,129.50
085941,大立光群益09購03,"10,000",1,"1,700",0.17,0.17,0.17,0.17,+,0.01,0.17,25,0.18,10,"3,070.00"
085942,大立光群益0C購01,0,0,0,--,--,--,--, ,0.00,0.34,25,0.35,10,"3,070.00"
085943,聯陽群益0A購01,"1,000",1,"4,350",4.35,4.35,4.35,4.35,X,0.00,4.42,25,4.52,10,124.00
085944,聯詠群益08購03,0,0,0,--,--,--,--, ,0.00,0.58,25,--,0,510.00
085945,智原群益09購01,"112,000",14,"492,670",4.48,4.56,4.20,4.20,-,0.47,4.17,25,4.18,10,75.10
085946,玉晶光群益0A購01,"3,000",1,"4,740",1.58,1.58,1.58,1.58,-,0.14,1.47,25,1.48,10,506.00
085947,京鼎群益09購02,"110,000",3,"105,500",0.98,0.98,0.94,0.94,-,0.06,0.92,25,0.93,10,230.50
085948,創意群益08購06,0,0,0,--,--,--,--, ,0.00,0.60,25,0.61,10,408.00
085949,群創群益09購09,0,0,0,--,--,--,--, ,0.00,1.36,25,--,0,19.10
085950,祥碩群益08購05,"4,000",3,"6,210",1.57,1.57,1.50,1.50,-,0.13,0.42,23,1.47,10,"1,500.00"
085951,志超群益09購01,"349,000",7,"454,380",1.31,1.32,1.30,1.30,-,0.02,1.30,25,1.31,10,51.80
085952,美德醫群益08購01,"38,000",5,"25,600",0.66,1.11,0.66,1.11,+,0.53,0.73,19,1.11,9,22.85
085953,世紀鋼群益09購02,"2,000",1,"2,040",1.02,1.02,1.02,1.02,X,0.00,0.99,25,1.09,10,132.50
085954,深中小凱基0B購01,"20,000",2,"9,800",0.50,0.50,0.48,0.48,-,0.04,0.47,100,0.48,10,17.88
085955,南帝凱基08購01,0,0,0,--,--,--,--, ,0.00,12.40,100,13.40,10,138.00
085956,鴻海凱基08購23,0,0,0,--,--,--,--, ,0.00,0.82,100,0.84,100,111.50
085957,台積電凱基08購34,0,0,0,--,--,--,--, ,0.00,0.66,100,0.68,100,605.00
085958,旺宏凱基08購08,"60,000",3,"22,800",0.43,0.43,0.36,0.36,X,0.00,0.37,100,0.38,100,43.90
085959,光罩凱基08購02,"356,000",36,"1,053,890",3.00,3.09,2.84,2.92,-,0.38,2.90,100,2.92,7,87.50
085960,華邦電凱基08購08,0,0,0,--,--,--,--, ,0.00,0.91,100,0.92,50,33.65
085961,友達凱基08購10,"126,000",7,"249,100",2.05,2.05,1.88,1.95,-,0.44,1.82,100,--,0,20.80
085962,義隆凱基08購05,"23,000",3,"48,560",2.08,2.17,2.08,2.17,+,0.01,2.06,100,2.08,15,209.50
085963,立隆電凱基08購02,0,0,0,--,--,--,--, ,0.00,0.08,100,0.10,10,65.60
085964,華新科凱基08購06,0,0,0,--,--,--,--, ,0.00,0.49,100,0.50,50,212.50
085965,華新科凱基09購02,"80,000",1,"16,800",0.21,0.21,0.21,0.21,X,0.00,0.19,100,0.20,100,212.50
085966,美食凱基08購02,"70,000",4,"53,900",0.77,0.77,0.77,0.77,X,0.00,0.76,100,0.77,30,179.00
085967,王品凱基08購01,"200,000",2,"47,000",0.23,0.24,0.23,0.24,X,0.00,0.21,100,0.22,100,147.50
085968,晶豪科凱基08購04,0,0,0,--,--,--,--, ,0.00,4.77,100,4.87,10,129.50
085969,聯陽凱基08購02,"6,000",2,"10,620",1.77,1.77,1.77,1.77,X,0.00,1.66,1,1.70,10,124.00
085970,欣興凱基09購01,"128,000",13,"224,180",1.74,1.92,1.67,1.67,+,0.04,1.62,100,1.65,10,126.00
085971,玉晶光凱基08購11,"25,000",5,"37,850",1.53,1.53,1.39,1.39,-,0.29,1.37,100,1.38,50,506.00
085972,群創凱基08購10,0,0,0,--,--,--,--, ,0.00,--,0,2.16,10,19.10
085973,健策凱基08購02,"100,000",3,"37,000",0.36,0.38,0.36,0.38,+,0.06,0.35,100,0.37,100,293.50
085974,臻鼎凱基09購02,0,0,0,--,--,--,--, ,0.00,0.23,100,0.24,50,101.50
085975,松翰凱基08購02,0,0,0,--,--,--,--, ,0.00,0.57,100,0.58,100,94.30
085976,臺股指凱基0B購03,"4,000",1,"6,960",1.74,1.74,1.74,1.74,-,0.06,1.78,499,1.79,499,0.00
085977,臺股指凱基0B購04,"65,000",3,"91,800",1.39,1.44,1.39,1.44,+,0.03,1.41,499,1.42,499,0.00
085978,臺股指凱基12購01,"578,000",18,"571,980",0.99,1.01,0.97,1.00,-,0.01,0.99,498,1.00,494,0.00
085979,聚陽元大08購01,0,0,0,--,--,--,--, ,0.00,2.79,100,2.86,10,260.00
085980,南帝元大09購01,0,0,0,--,--,--,--, ,0.00,10.70,100,--,0,138.00
085981,聯電元大0C購05,0,0,0,--,--,--,--, ,0.00,0.46,100,0.47,50,52.40
085982,聯電元大0C購06,"122,000",5,"68,920",0.58,0.58,0.55,0.55,-,0.05,0.54,110,0.55,50,52.40
085983,國巨元大09購02,"78,000",3,"60,300",0.75,0.80,0.75,0.77,+,0.01,0.80,100,0.81,50,531.00
085984,國巨元大0C購03,"180,000",4,"59,000",0.30,0.34,0.30,0.33,+,0.05,0.33,100,0.34,50,531.00
085985,國巨元大0C購04,"550,000",9,"184,900",0.33,0.34,0.31,0.34,+,0.01,0.33,100,0.34,50,531.00
085986,廣宇元大08購06,"313,000",7,"189,260",0.56,0.72,0.56,0.72,+,0.15,0.72,499,0.74,50,41.70
085987,華邦電元大08購06,"261,000",14,"574,990",2.23,2.23,2.15,2.15,-,0.17,1.97,10,1.98,50,33.65
085988,華邦電元大0C購03,"44,000",4,"38,290",0.90,0.90,0.84,0.85,-,0.10,0.84,100,0.85,50,33.65
085989,宏碁元大08購06,0,0,0,--,--,--,--, ,0.00,1.86,100,1.96,10,31.70
085990,宏碁元大0C購01,"10,000",2,"18,350",1.85,1.85,1.82,1.82,X,0.00,1.75,10,1.84,10,31.70
085991,技嘉元大08購02,0,0,0,--,--,--,--, ,0.00,3.65,100,3.75,10,112.00
085992,技嘉元大08購03,0,0,0,--,--,--,--, ,0.00,3.62,100,3.72,10,112.00
085993,友達元大08購09,"13,000",2,"28,520",2.21,2.21,2.14,2.14,-,0.51,1.81,100,1.91,10,20.80
085994,友達元大0B購01,0,0,0,--,--,--,--, ,0.00,2.48,100,2.58,10,20.80
085995,聯發科元大08購14,0,0,0,--,--,--,--, ,0.00,0.89,100,0.99,10,985.00
085996,富邦金元大09購01,0,0,0,--,--,--,--, ,0.00,9.40,100,9.90,10,72.60
085997,富邦金元大0A購01,0,0,0,--,--,--,--, ,0.00,12.30,100,13.30,10,72.60
085998,健和興元大08購01,"740,000",25,"1,425,600",1.90,2.01,1.84,1.89,-,0.04,1.85,10,1.86,50,76.90
085999,晶豪科元大08購06,"11,000",2,"67,950",6.20,6.20,5.95,5.95,X,0.00,5.50,100,5.60,10,129.50
086000,大立光元大08購09,0,0,0,--,--,--,--, ,0.00,0.49,100,0.50,50,"3,070.00"
086001,大立光元大0C購05,0,0,0,--,--,--,--, ,0.00,0.43,100,0.44,50,"3,070.00"
086002,大立光元大0C購06,0,0,0,--,--,--,--, ,0.00,0.37,100,0.38,50,"3,070.00"
086003,聯詠元大08購06,0,0,0,--,--,--,--, ,0.00,0.71,100,0.81,10,510.00
086004,聯詠元大09購02,"24,000",3,"27,510",1.16,1.16,1.05,1.16,-,0.04,1.07,100,1.17,10,510.00
086005,聯詠元大0A購01,0,0,0,--,--,--,--, ,0.00,0.99,100,1.09,10,510.00
086006,晶技元大08購05,"10,000",1,"12,400",1.24,1.24,1.24,1.24,-,0.27,0.49,20,--,0,114.00
086007,晶技元大0B購01,0,0,0,--,--,--,--, ,0.00,--,0,--,0,114.00
086008,緯創元大08購04,"20,000",2,"9,700",0.49,0.49,0.48,0.48,X,0.00,0.43,100,0.44,50,30.60
086009,玉晶光元大0A購02,"303,000",7,"419,820",1.44,1.44,1.37,1.39,-,0.17,1.36,100,1.37,50,506.00
086010,京鼎元大08購01,0,0,0,--,--,--,--, ,0.00,0.62,100,0.63,50,230.50
086011,京鼎元大0A購01,"4,000",1,"2,760",0.69,0.69,0.69,0.69,-,0.04,0.66,100,0.67,50,230.50
086012,日月光元大08購05,"111,000",6,"125,650",1.15,1.22,1.10,1.10,-,0.11,1.08,100,1.10,50,115.50
086013,日月光元大08購06,0,0,0,--,--,--,--, ,0.00,0.79,100,0.81,50,115.50
086014,日月光元大0C購01,0,0,0,--,--,--,--, ,0.00,1.50,100,1.52,50,115.50
086015,盛群元大08購03,"179,000",10,"372,110",1.97,2.22,1.82,1.82,-,0.05,1.74,400,1.80,50,104.50
086016,聚鼎元大08購01,0,0,0,--,--,--,--, ,0.00,0.56,100,0.57,50,118.50
086017,台郡元大08購03,"220,000",2,"96,600",0.44,0.44,0.43,0.43, ,0.00,0.40,499,0.42,50,122.50
086018,同欣電元大0C購01,"191,000",4,"117,140",0.62,0.62,0.61,0.61,-,0.03,0.57,10,0.59,50,179.00
086019,亞光康和09購01,0,0,0,--,--,--,--, ,0.00,0.14,10,0.16,10,80.90
086020,華通永豐08購01,0,0,0,--,--,--,--, ,0.00,0.51,499,0.52,37,41.05
086021,旺宏永豐08購01,0,0,0,--,--,--,--, ,0.00,0.10,20,0.12,93,43.90
086022,光罩永豐08購03,0,0,0,--,--,--,--, ,0.00,1.92,499,2.00,12,87.50
086023,友達永豐08購06,"77,000",5,"58,150",0.82,0.82,0.75,0.75,-,0.22,0.72,100,0.73,13,20.80
086024,興勤永豐08購01,0,0,0,--,--,--,--, ,0.00,0.04,499,0.14,10,169.00
086025,立隆電永豐08購01,0,0,0,--,--,--,--, ,0.00,0.02,50,0.12,10,65.60
086026,強茂永豐08購01,"507,000",15,"203,840",0.33,0.45,0.33,0.45,+,0.10,0.43,100,0.44,82,61.00
086027,榮運永豐08購01,0,0,0,--,--,--,--, ,0.00,1.67,499,1.77,12,23.90
086028,萬海永豐08購01,0,0,0,--,--,--,--, ,0.00,29.70,499,--,0,205.50
086029,長榮航永豐08購01,"30,000",2,"35,200",1.18,1.18,1.16,1.16,-,0.27,1.14,100,1.50,2,19.65
086030,美食永豐08購01,"201,000",15,"201,360",0.89,1.06,0.89,1.05,+,0.14,1.04,100,1.05,9,179.00
086031,晶豪科永豐08購04,0,0,0,--,--,--,--, ,0.00,1.71,499,1.74,10,129.50
086032,聯陽永豐08購03,0,0,0,--,--,--,--, ,0.00,2.76,499,2.86,10,124.00
086033,嘉晶永豐08購02,"313,000",15,"185,960",0.57,0.70,0.54,0.59,-,0.15,0.57,499,0.58,62,71.30
086034,欣興永豐08購01,0,0,0,--,--,--,--, ,0.00,0.82,100,0.92,10,126.00
086035,景碩永豐08購02,"293,000",4,"167,370",0.53,0.59,0.53,0.59, ,0.00,0.50,100,0.52,10,115.50
086036,創意永豐08購03,0,0,0,--,--,--,--, ,0.00,0.49,499,0.50,50,408.00
086037,創意永豐08購04,0,0,0,--,--,--,--, ,0.00,0.03,100,0.05,6,408.00
086038,群創永豐08購05,0,0,0,--,--,--,--, ,0.00,0.42,100,0.43,10,19.10
086039,致伸永豐08購02,0,0,0,--,--,--,--, ,0.00,0.02,499,0.09,25,53.30
086040,彩晶永豐08購02,0,0,0,--,--,--,--, ,0.00,2.04,100,2.07,10,20.15
086041,同欣電永豐08購01,0,0,0,--,--,--,--, ,0.00,0.05,499,0.06,100,179.00
086042,達方永豐08購01,0,0,0,--,--,--,--, ,0.00,0.39,499,0.40,25,43.35
086043,華新科台新08購01,0,0,0,--,--,--,--, ,0.00,0.17,10,0.18,10,0.00
086044,中鴻元富08購01,0,0,0,--,--,--,--, ,0.00,18.50,25,--,0,50.40
086045,旺宏元富0A購04,0,0,0,--,--,--,--, ,0.00,0.51,25,0.52,25,43.90
086046,華邦電元富08購04,0,0,0,--,--,--,--, ,0.00,0.63,25,0.64,25,33.65
086047,聯發科元富12購01,"37,000",3,"54,180",1.47,1.47,1.44,1.44,-,0.09,1.46,25,1.47,25,985.00
086048,聯陽元富08購02,0,0,0,--,--,--,--, ,0.00,2.20,25,2.30,25,124.00
086049,聯陽元富0B購01,"60,000",3,"111,300",1.90,1.90,1.77,1.77,-,0.36,1.76,25,1.79,25,124.00
086050,亞光元富08購02,"200,000",1,"32,000",0.16,0.16,0.16,0.16,X,0.00,0.01,396,0.17,25,80.90
086051,欣興元富0B購01,"429,000",15,"621,450",1.38,1.56,1.37,1.37,-,0.06,1.35,25,1.37,25,126.00
086052,鴻海統一0C購04,0,0,0,--,--,--,--, ,0.00,0.35,108,0.37,108,111.50
086053,旺宏統一0A購03,0,0,0,--,--,--,--, ,0.00,0.57,108,0.58,108,43.90
086054,旺宏統一0A購04,0,0,0,--,--,--,--, ,0.00,0.57,10,0.58,10,43.90
086055,旺宏統一0A購05,0,0,0,--,--,--,--, ,0.00,0.31,10,0.41,10,43.90
086056,光罩統一09購01,0,0,0,--,--,--,--, ,0.00,2.57,10,2.66,10,87.50
086057,光罩統一09購02,0,0,0,--,--,--,--, ,0.00,2.63,10,2.73,10,87.50
086058,光罩統一0A購02,"12,000",1,"19,320",1.61,1.61,1.61,1.61,-,0.11,1.59,10,1.69,10,87.50
086059,華邦電統一0A購05,0,0,0,--,--,--,--, ,0.00,0.74,10,0.75,10,33.65
086060,南亞科統一09購04,0,0,0,--,--,--,--, ,0.00,0.11,10,0.17,10,79.10
086061,南亞科統一0A購02,0,0,0,--,--,--,--, ,0.00,0.15,30,0.21,10,79.10
086062,大立光統一0A購06,0,0,0,--,--,--,--, ,0.00,0.25,10,0.26,10,"3,070.00"
086063,大立光統一0B購02,"30,000",1,"6,000",0.20,0.20,0.20,0.20,X,0.00,0.20,100,0.21,100,"3,070.00"
086064,亞光統一0A購05,0,0,0,--,--,--,--, ,0.00,0.12,10,0.13,10,80.90
086065,亞光統一0A購06,"10,000",1,"1,900",0.19,0.19,0.19,0.19,X,0.00,0.18,10,0.19,10,80.90
