公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收
4967,十銓,-,-27.05,602339,-25.15,587106,439406,-25.15,587106,439406
4968,立積,因客戶需求大幅增加,1.14,262175,65.55,160171,265178,65.55,160171,265178
5269,祥碩,-,-35.11,431233,-44.37,503056,279824,-44.37,503056,279824
5285,界霖,-,-12.14,362420,-20.46,400327,318399,-20.46,400327,318399
5471,松翰,-,-33.13,255227,-18.92,210483,170651,-18.92,210483,170651
6202,盛群,-,-30.01,384248,-35.18,414955,268934,-35.18,414955,268934
6239,力成,-,-3.92,6599818,22.57,5172683,6340587,22.57,5172683,6340587
6243,迅杰,-,-23.51,46869,-20.09,44863,35850,-20.09,44863,35850
6257,矽格,-,-10.73,951988,38.31,614340,849748,38.31,614340,849748
6271,同欣電,-,-7.48,682190,6.5,592535,631108,6.5,592535,631108
6515,穎崴,-,3.67,179806,-21.08,236213,186415,-21.08,236213,186415
6531,愛普,-,-14.23,291489,-10.49,279320,250006,-10.49,279320,250006
6533,晶心科,-,-30.25,38702,1.53,26582,26991,1.53,26582,26991
6552,易華電,-,-14.73,191184,-34.82,250121,163011,-34.82,250121,163011
6756,威鋒電子,-,69.21,108807,27.89,143956,184116,27.89,143956,184116
8016,矽創,-,-12.34,1201319,14.42,920272,1053042,14.42,920272,1053042
8028,昇陽半導體,-,-6.25,200459,-5.94,199796,187911,-5.94,199796,187911
8081,致新,-,-8.42,525641,15.04,418383,481333,15.04,418383,481333
8110,華東,-,-16.64,624808,-13.46,601835,520804,-13.46,601835,520804
8131,福懋科,-,0.08,873561,22.57,713245,874278,22.57,713245,874278
8150,南茂,-,-5.0,1823512,11.76,1549924,1732334,11.76,1549924,1732334
8261,富鼎,-,-0.25,186622,0.94,184420,186154,0.94,184420,186154
8271,宇瞻,-,-2.17,596006,-27.5,804305,583060,-27.5,804305,583060
2301,光寶科,-,-21.92,14492267,-27.5,15607442,11314389,-27.5,15607442,11314389
2305,全友,-,-46.46,57712,-17.51,37460,30898,-17.51,37460,30898
2324,仁寶,-,-24.79,82135263,-11.91,70122332,61766224,-11.91,70122332,61766224
2331,精英,-,-26.37,2672725,-8.27,2145214,1967745,-8.27,2145214,1967745
2352,佳世達,-,-5.76,14488328,-6.5,14601804,13652452,-6.5,14601804,13652452
2353,宏��,-,-41.75,23269997,-18.63,16658134,13553085,-18.63,16658134,13553085
2356,英業達,-,-32.28,43383897,-35.39,45473110,29378879,-35.39,45473110,29378879
2357,華碩,"以上申報之合併營收已排除停業單位營收。109年01月及108年01月累計合併營收(含停業單位)為23,576,065仟元及28,831,857仟元。",-29.13,32741563,-11.31,26162960,23201678,-11.31,26162960,23201678
2362,藍天,-,-22.9,1571153,-23.26,1578546,1211283,-23.26,1578546,1211283
2364,倫飛,-,-33.45,81760,-1.05,54983,54404,-1.05,54983,54404
2365,昆盈,-,23.79,123547,5.45,145041,152946,5.45,145041,152946
2376,技嘉,-,31.57,4753802,16.64,5362092,6254698,16.64,5362092,6254698
2377,微星,-,10.73,9090257,-7.08,10833587,10065900,-7.08,10833587,10065900
2380,虹光,-,-33.48,142616,-32.21,139927,94856,-32.21,139927,94856
2382,廣達,-,-32.21,92881861,-25.86,84925212,62958366,-25.86,84925212,62958366
2387,精元,-,-38.01,1123566,-16.14,830477,696417,-16.14,830477,696417
2395,研華,-,-10.86,4447477,-5.08,4176768,3964219,-5.08,4176768,3964219
2397,友通,-,9.55,680108,31.73,565588,745070,31.73,565588,745070
2399,映泰,-,-21.32,203506,-18.62,196743,160105,-18.62,196743,160105
2405,浩鑫,-,-18.41,215226,-31.0,254483,175589,-31.0,254483,175589
2417,圓剛,-,-27.71,255026,-19.04,227705,184349,-19.04,227705,184349
2424,隴華,本月增加因本月出貨天線2套，去年同期無出貨,-55.91,3214,252.48,402,1417,252.48,402,1417
2425,承啟,-,-67.83,538961,-26.15,234709,173330,-26.15,234709,173330
2442,新美齊,-,-40.6,490793,-28.31,406646,291524,-28.31,406646,291524
2465,麗臺,-,-41.45,373977,-12.54,250378,218958,-12.54,250378,218958
3002,歐格,-,-20.45,73831,-24.41,77696,58727,-24.41,77696,58727
3005,神基,-,-18.94,2441354,-3.95,2060166,1978770,-3.95,2060166,1978770
3013,晟銘電,-,-39.81,708029,-28.27,594112,426141,-28.27,594112,426141
3017,奇鋐,-,-10.5,3528511,29.38,2440604,3157840,29.38,2440604,3157840
3022,威強電,-,-15.41,452464,-38.23,619704,382736,-38.23,619704,382736
3046,建��,-,-12.21,142195,-27.75,172778,124829,-27.75,172778,124829
3057,喬鼎,-,-17.09,115143,-7.5,103204,95459,-7.5,103204,95459
3060,銘異,-,-14.53,439217,-30.71,541798,375375,-30.71,541798,375375
3231,緯創,-,-29.77,86134836,-20.13,75735545,60489120,-20.13,75735545,60489120
3416,融程電,-,-30.84,146348,-31.22,147162,101213,-31.22,147162,101213
3494,誠研,-,-13.39,77679,-13.64,77903,67272,-13.64,77903,67272
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",33.51,1056602,41.09,999864,1410743,41.09,999864,1410743
3701,大眾控,-,-30.52,657034,-30.79,659533,456456,-30.79,659533,456456
3706,神達,-,-5.95,3295869,14.08,2716847,3099517,14.08,2716847,3099517
3712,永崴投控,-,-38.88,930323,-31.72,832750,568594,-31.72,832750,568594
4916,事欣科,-,-30.55,674002,-20.68,590124,468063,-20.68,590124,468063
4938,和碩,無,-25.67,128697329,-22.0,122634116,95653396,-22.0,122634116,95653396
5258,虹堡,-,-33.16,493790,26.19,261508,330018,26.19,261508,330018
6117,迎廣,-,-22.14,223337,-5.88,184754,173889,-5.88,184754,173889
6128,上福,-,6.07,438423,-21.39,591608,465036,-21.39,591608,465036
6166,凌華,-,-48.34,1208690,-35.26,964575,624381,-35.26,964575,624381
6172,互億,-,4.1,29997,-40.02,52070,31229,-40.02,52070,31229
6206,飛捷,-,6.3,434885,-17.02,557205,462320,-17.02,557205,462320
6230,尼得科超眾,-,-24.49,793139,-18.7,736645,598892,-18.7,736645,598892
6235,華孚,-,-11.57,194773,-37.18,274192,172232,-37.18,274192,172232
6277,宏正,-,-9.02,416285,-0.58,380964,378730,-0.58,380964,378730
6414,樺漢,-,-38.64,9995692,-2.61,6296908,6132514,-2.61,6296908,6132514
6579,研揚,-,-13.95,538026,-10.66,518224,462940,-10.66,518224,462940
6669,緯穎,-,-32.37,18368631,-18.5,15242621,12421637,-18.5,15242621,12421637
8114,振樺電,-,-24.68,765050,-28.33,803990,576175,-28.33,803990,576175
8163,達方,-,-20.03,1725715,-10.2,1536781,1379971,-10.2,1536781,1379971
8210,勤誠,-,-36.56,732755,-24.39,614789,464809,-24.39,614789,464809
9912,偉聯,-,-35.79,51614,-19.84,41343,33140,-19.84,41343,33140
2323,中環,-,88.8,506531,40.26,681826,956350,40.26,681826,956350
2340,光磊,-,-4.6,424086,-5.19,426725,404554,-5.19,426725,404554
2349,錸德,-,-15.45,607326,-34.64,785587,513459,-34.64,785587,513459
2374,佳能,2020年1月與去年同期差異達50%以上說明：1.安控產品客戶出貨量下修。2.消費型數位相機出貨持續萎縮。,-12.33,270469,-69.09,767231,237097,-69.09,767231,237097
2393,億光,-,-9.49,1775723,-19.25,1990418,1607148,-19.25,1990418,1607148
2406,國碩,-,-9.69,798286,-19.24,892636,720880,-19.24,892636,720880
2409,友達,-,-25.21,20713731,-28.05,21532821,15491047,-28.05,21532821,15491047
2426,鼎元,-,-22.9,216810,-21.91,214060,167147,-21.91,214060,167147
2429,銘旺科,-,-52.33,111580,-26.99,72858,53189,-26.99,72858,53189
2438,翔耀,-,-37.93,37357,-35.11,35734,23185,-35.11,35734,23185
2466,冠西電,主係本期之機上盒收入較去年同期大幅減少,-70.74,174974,-80.96,268970,51196,-80.96,268970,51196
2486,一詮,-,-11.51,324346,-8.28,312920,287007,-8.28,312920,287007
2489,瑞軒,-,-13.81,1365066,4.05,1130543,1176427,4.05,1130543,1176427
2491,吉祥全,-,138.41,11658,-29.74,39562,27795,-29.74,39562,27795
3008,大立光,-,-19.39,5099378,22.33,3359674,4110169,22.33,3359674,4110169
3019,亞光,-,-23.33,1314666,-32.52,1493736,1007863,-32.52,1493736,1007863
3024,憶聲,-,-2.88,99475,-34.63,147793,96609,-34.63,147793,96609
3031,佰鴻,-,-54.23,161568,-49.66,146898,73938,-49.66,146898,73938
3038,全台,-,0.97,291642,-12.51,336583,294475,-12.51,336583,294475
3049,和鑫,本期營收較去年同期增加50.10%，係客戶需求增加及增加合併個體所致。,-21.34,419544,50.1,219844,329996,50.1,219844,329996
3050,鈺德,108年9月26日子公司厚聚能源開發取得錸洋科技股權，經由會計師事務所重編107年及108年合併報表 ，因此更新合併後相關營收數。,-14.21,89161,-3.83,79536,76483,-3.83,79536,76483
3051,力特,-,-11.37,203738,-11.53,204095,180558,-11.53,204095,180558
3059,華晶科,-,-4.11,439711,-43.9,751526,421600,-43.9,751526,421600
3149,正達,2020年1月營收較去年同期減少55.63%原因，主係1月為農曆過年期間，工作天數較少所影響。,-51.75,271515,-55.63,295262,130994,-55.63,295262,130994
3356,奇偶,-,0.03,99614,-19.87,124361,99649,-19.87,124361,99649
3383,新世紀,-,-13.46,65464,10.66,51187,56647,10.66,51187,56647
3406,玉晶光,因客戶需求較去年同期增加，致使公司本月營收優於去年同期。,-13.03,1128504,130.42,425884,981350,130.42,425884,981350
3437,榮創,-,-21.25,414912,-14.09,380351,326722,-14.09,380351,326722
3454,晶睿,-,14.12,431661,-23.27,642025,492617,-23.27,642025,492617
3481,群創,-,-24.85,22065679,-21.81,21208283,16581800,-21.81,21208283,16581800
3504,揚明光,部份產品之收入認列係改以銷貨價格減除客戶所提供關鍵物料後之淨額入帳,-39.22,397162,-40.33,404557,241365,-40.33,404557,241365
3535,晶彩科,本公司以銷售機台為主，109年01月出售機台較去年同期減少，此為產業特性，尚屬正常。,-19.91,86660,-60.09,173911,69403,-60.09,173911,69403
3543,州巧,-,-12.57,258639,-18.9,278819,226114,-18.9,278819,226114
3563,牧德,-,49.27,141343,2.26,206307,210983,2.26,206307,210983
3576,聯合再生,-,-58.88,1678447,-36.32,1083718,690086,-36.32,1083718,690086
3591,艾笛森,本月營收較去年同期減少，主要係因本月適逢農曆新年假期，客戶拉貨動能減緩，去年新年假期為2月所致。,-26.04,176105,-50.34,262293,130232,-50.34,262293,130232
3622,洋華,-,-42.43,88684,-24.07,67241,51050,-24.07,67241,51050
4934,太極,-,-19.98,214998,15.4,149056,172021,15.4,149056,172021
4942,嘉彰,-,-26.72,670849,-21.67,627595,491571,-21.67,627595,491571
4956,光鋐,-,-25.89,105092,-6.98,83727,77878,-6.98,83727,77878
4960,誠美材,"108年12月後,原重要子公司昆山之奇美材料科技有限公司改列為轉投資公司,故其營業收入本月起無須再併入本公司營收合併申報。",-47.76,1249632,-54.84,1445663,652800,-54.84,1445663,652800
4976,佳凌,-,-3.73,78662,-42.17,130951,75724,-42.17,130951,75724
5234,達興材料,-,-0.42,364775,-10.37,405274,363210,-10.37,405274,363210
5484,慧友,-,36.28,15018,-28.0,28431,20468,-28.0,28431,20468
6116,彩晶,-,-29.33,1562900,-6.03,1175279,1104346,-6.03,1175279,1104346
6120,達運,-,-15.05,1151303,-34.67,1496892,977917,-34.67,1496892,977917
6131,鈞泰,109年投資業務損益：當月投資評價損失 462仟元，累計投資損失462仟元。,78.56,-2155,-140.41,1143,-462,-140.41,1143,-462
6164,華興,-,-5.12,81123,-22.02,98715,76969,-22.02,98715,76969
6168,宏齊,-,10.93,184505,-4.23,213720,204679,-4.23,213720,204679
6176,瑞儀,-,-7.81,3777593,-37.88,5606787,3482446,-37.88,5606787,3482446
6209,今國光,-,-23.21,242958,-44.41,335650,186566,-44.41,335650,186566
6225,天瀚,因舊型號機種漸漸被市場淘汰，新型號行車紀錄器剛上市，尚待市場發酵。,-80.49,2938,-54.12,1249,573,-54.12,1249,573
6226,光鼎,-,-8.88,61113,-22.13,71510,55684,-22.13,71510,55684
6278,台表科,-,-7.6,3041353,-15.94,3342939,2810024,-15.94,3342939,2810024
6289,華上,本月營收較去年同期減少，主要係因本月適逢農曆新年假期，影響客戶拉貨動能。,-20.37,5620,-55.39,10032,4475,-55.39,10032,4475
6405,悅城,-,-27.22,34213,-31.34,36269,24900,-31.34,36269,24900
6443,元晶,-,-16.96,378507,-13.43,363105,314305,-13.43,363105,314305
6477,安集,本月模組銷售量較去年同期減少，故整體合併營收下降。,-62.23,123589,-64.44,131243,46669,-64.44,131243,46669
6668,中揚光,-,-46.7,186558,35.17,73547,99420,35.17,73547,99420
6706,惠特,-,1.58,289231,-14.25,342650,293821,-14.25,342650,293821
8104,錸寶,-,-9.57,104572,-47.49,180074,94555,-47.49,180074,94555
8105,凌巨,-,-17.8,679939,-23.15,727210,558850,-23.15,727210,558850
8215,明基材,-,-7.22,1169018,-8.41,1184212,1084535,-8.41,1184212,1084535
2314,台揚,-,-15.85,445272,-44.1,670289,374659,-44.1,670289,374659
2321,東訊,-,-29.49,121684,-47.15,162360,85799,-47.15,162360,85799
2332,友訊,-,-16.28,1409909,-10.63,1320807,1180303,-10.63,1320807,1180303
2345,智邦,-,-28.32,5126867,-5.19,3876136,3674679,-5.19,3876136,3674679
2412,中華電,-,-17.1,20142506,-5.29,17629710,16696282,-5.29,17629710,16696282
2419,仲琦,-,-47.61,890349,-32.52,691252,466414,-32.52,691252,466414
2439,美律,-,-23.15,2411510,-36.51,2918940,1853159,-36.51,2918940,1853159
2444,兆勁,-,-12.35,163170,43.94,99354,143016,43.94,99354,143016
2450,神腦,-,9.91,2204169,-12.37,2764999,2422784,-12.37,2764999,2422784
2455,全新,客戶需求增加,-3.62,225429,52.07,142855,217250,52.07,142855,217250
2485,兆赫,-,-38.29,592475,-46.02,677318,365560,-46.02,677318,365560
2498,宏達電,本月及本年營收較去年同期減少，主要係因出貨量減少及適逢農曆年假期實際營業日減少所致。,-21.37,608377,-52.43,1005681,478357,-52.43,1005681,478357
3025,星通,客戶需求較去年同期暢旺,-34.63,116955,209.43,24705,76447,209.43,24705,76447
3027,盛達,-,-9.29,49592,-12.62,51483,44983,-12.62,51483,44983
3045,台灣大,-,-2.51,11083996,2.78,10512677,10805501,2.78,10512677,10805501
3047,訊舟,-,-30.39,547997,-38.06,615928,381448,-38.06,615928,381448
3062,建漢,-,-20.63,437656,-49.19,683699,347337,-49.19,683699,347337
3138,耀登,-,-0.36,83809,1.08,82600,83499,1.08,82600,83499
3311,閎暉,-,-2.67,187309,-18.95,224952,182307,-18.95,224952,182307
3380,明泰,主係因新增合併子公司仲琦增加營收，使本月營收年增率達50%以上,-6.44,1756818,50.47,1092287,1643660,50.47,1092287,1643660
3419,譁裕,-,-9.87,131721,-15.06,139762,118708,-15.06,139762,118708
3596,智易,-,7.14,2479082,-25.51,3566334,2656331,-25.51,3566334,2656331
3669,圓展,-,-33.03,194982,-19.53,162262,130571,-19.53,162262,130571
3682,亞太電,-,1.26,1142826,-5.5,1224705,1157329,-5.5,1224705,1157329
3694,海華,-,-45.37,702954,-33.79,579942,383960,-33.79,579942,383960
3704,合勤控,-,-23.26,1903589,-39.29,2406406,1460795,-39.29,2406406,1460795
4904,遠傳,-,-4.23,7120458,-6.41,7286299,6819232,-6.41,7286299,6819232
4906,正文,-,-27.74,1306798,-41.86,1624269,944226,-41.86,1624269,944226
5388,中磊,-,-36.37,3347215,-10.99,2392580,2129587,-10.99,2392580,2129587
6136,富爾特,-,16.65,73788,-0.48,86502,86080,-0.48,86502,86080
6142,友勁,-,-23.11,271181,-38.3,337953,208504,-38.3,337953,208504
6152,百一,主要係因客戶需求減少及遇到春節假期，工作天數減少所致,-64.26,439174,-61.96,412600,156951,-61.96,412600,156951
6216,居易,-,-53.49,85465,-37.53,63635,39748,-37.53,63635,39748
6285,啟��,-,-9.93,5448364,0.34,4890329,4907168,0.34,4890329,4907168
6416,瑞祺電通,因新增合併兩家子公司營業收入淨額，致使本月營收及本年累計營收增幅百分比達50%以上。,-22.07,575870,55.98,287685,448734,55.98,287685,448734
6426,統新,-,-18.14,60939,10.58,45108,49881,10.58,45108,49881
6442,光聖,-,16.84,147267,-44.88,312187,172075,-44.88,312187,172075
6674,鋐寶科技,-,9.25,174909,-18.65,234912,191098,-18.65,234912,191098
8011,台通,-,-54.12,189984,-37.02,138387,87154,-37.02,138387,87154
8101,華冠,主要客戶出貨量持續下滑，導致營收較去年同期大幅降低。,-50.63,346650,-56.0,388913,171112,-56.0,388913,171112
1471,首利,本月營收較去年同期減少主要係因為今年農曆春節落在一月，去年是二月份，致一月份工作天數較少所致。,-50.2,98774,-72.11,176356,49182,-72.11,176356,49182
1582,信錦,-,-27.44,774916,-28.39,785131,562207,-28.39,785131,562207
2059,川湖,-,-26.59,473666,-22.65,449571,347704,-22.65,449571,347704
2308,台達電,-,-13.71,22403529,2.91,18782688,19330593,2.91,18782688,19330593
2313,華通,-,-19.3,5013855,0.73,4016157,4045829,0.73,4016157,4045829
2316,楠梓電,-,-17.27,420806,-22.81,450996,348110,-22.81,450996,348110
2327,國巨,-,1.27,3260058,-30.85,4774961,3301746,-30.85,4774961,3301746
2328,廣宇,-,-24.92,2163210,-18.41,1990528,1624049,-18.41,1990528,1624049
2355,敬鵬,-,1.14,1376344,-25.64,1872307,1392123,-25.64,1872307,1392123
2367,燿華,-,-23.0,1864144,-25.83,1935138,1435268,-25.83,1935138,1435268
2368,金像電,-,-28.72,2028342,-15.52,1711375,1445719,-15.52,1711375,1445719
2375,凱美,-,-19.08,373913,-29.51,429290,302568,-29.51,429290,302568
2383,台光電,-,-12.11,2235083,6.57,1843221,1964414,6.57,1843221,1964414
2385,群光,-,-12.24,7097768,-12.61,7128216,6228700,-12.61,7128216,6228700
2392,正崴,-,-23.81,8088603,-25.19,8237924,6162048,-25.19,8237924,6162048
2402,毅嘉,-,-20.78,495446,-27.35,540292,392480,-27.35,540292,392480
2413,環科,-,-22.51,318073,-42.38,427720,246452,-42.38,427720,246452
2415,錩新,-,-7.29,195086,-15.21,213306,180862,-15.21,213306,180862
2420,新巨,-,-17.94,238415,-26.58,266490,195631,-26.58,266490,195631
2421,建準,-,-28.36,1147692,-20.24,1030794,822116,-20.24,1030794,822116
2428,興勤,-,-13.82,509902,-16.01,523219,439403,-16.01,523219,439403
2431,聯昌,-,10.76,203841,-11.76,255881,225786,-11.76,255881,225786
2440,太空梭,-,-48.47,261927,-38.74,220309,134953,-38.74,220309,134953
2456,奇力新,-,-6.97,1350907,-11.99,1428035,1256698,-11.99,1428035,1256698
2457,飛宏,-,-25.43,769173,-49.36,1132843,573568,-49.36,1132843,573568
2460,建通,"109年1月營收較108年1月營收減少54.99%,係因109年春節假期在1月所造成之影響.",-59.68,321369,-54.99,287846,129554,-54.99,287846,129554
2462,良得電,-,-27.65,373290,-28.7,378798,270066,-28.7,378798,270066
2467,志聖,-,-48.27,434249,-40.1,375047,224620,-40.1,375047,224620
2472,立隆電,-,-24.5,664683,-15.79,595940,501824,-15.79,595940,501824
2476,鉅祥,-,-15.75,422767,-25.54,478358,356171,-25.54,478358,356171
2478,大毅,-,-22.74,396198,-8.5,334551,306091,-8.5,334551,306091
2483,百容,-,-20.75,153218,-31.72,177857,121425,-31.72,177857,121425
2484,希華,-,-15.38,199576,-18.63,207555,168875,-18.63,207555,168875
2492,華新科,"1月合併營收20.2億,較去年12月減6.3%,與去年1月比減38.9%,累計營收較去年同期減38.9%,茲因受農曆春節期間工作天數減少影響。",-6.28,2151762,-38.94,3303075,2016556,-38.94,3303075,2016556
2493,揚博,-,-6.21,224353,-4.78,220964,210399,-4.78,220964,210399
3003,健和興,-,-31.6,328050,-24.06,295481,224367,-24.06,295481,224367
3011,今皓,-,-23.48,108492,-35.4,128526,83015,-35.4,128526,83015
3015,全漢,-,-16.1,1326702,-7.92,1208793,1112982,-7.92,1208793,1112982
3021,鴻名,-,-6.67,226516,-3.83,219836,211399,-3.83,219836,211399
3023,信邦,-,18.09,1316636,17.12,1327632,1554934,17.12,1327632,1554934
3026,禾伸堂,-,8.3,998142,-1.95,1102640,1081035,-1.95,1102640,1081035
3032,偉訓,-,-4.09,658781,-21.66,806619,631831,-21.66,806619,631831
3037,欣興,-,-5.77,7223450,10.6,6154166,6806543,10.6,6154166,6806543
3042,晶技,-,-19.06,807294,7.0,610604,653381,7.0,610604,653381
3044,健鼎,-,-9.87,4433874,-16.46,4783670,3996067,-16.46,4783670,3996067
3058,立德,-,-10.53,344110,-30.16,440794,307843,-30.16,440794,307843
3090,日電貿,-,19.0,607980,-9.87,802835,723542,-9.87,802835,723542
3092,鴻碩,-,-21.35,256470,-34.36,307306,201689,-34.36,307306,201689
3229,晟鈦,海外子公司之營收係以當年度平均匯率換算之,-72.84,87538,-30.41,34163,23771,-30.41,34163,23771
3296,勝德,-,-40.88,232160,-46.83,258126,137241,-46.83,258126,137241
3308,聯德,過年期間客戶拉貨減緩所致,-34.04,33208,-54.74,48398,21903,-54.74,48398,21903
3321,同泰,-,-31.67,179576,-49.88,244864,122703,-49.88,244864,122703
3338,泰碩,-,-37.89,488506,-12.7,347551,303406,-12.7,347551,303406
3376,新日興,-,-24.66,1388026,22.3,854942,1045650,22.3,854942,1045650
3432,台端,係因客戶訂單減少所致,-5.68,3060,-67.56,8898,2886,-67.56,8898,2886
3501,維熹,-,-6.94,305013,-38.99,465295,283838,-38.99,465295,283838
3533,嘉澤,-,-28.57,1431399,-28.05,1421078,1022419,-28.05,1421078,1022419
3550,聯穎,-,-39.42,341084,-33.03,308513,206598,-33.03,308513,206598
3593,力銘,因受中美貿易戰影響，及本月適逢農曆春節假期導致實際營業日減少所致。,-6.49,31565,-43.51,52257,29515,-43.51,52257,29515
3605,宏致,"本公司於108年7月新增子公司廣迎新工業(股)公司 ,本月合併營收金額含廣迎新工業(股)公司之營收金額",-17.0,682219,-6.14,603250,566185,-6.14,603250,566185
3607,谷崧,"本月營收較去年同期減少超過50%,係因今年農曆春節落於1月,且新冠狀病毒肺炎導致春節結束後無法如期復工,工作天數大幅減少所致",-44.91,307454,-63.47,463706,169365,-63.47,463706,169365
3645,達邁,-,-10.69,132216,-10.52,131973,118082,-10.52,131973,118082
3653,健策,-,9.75,503126,9.3,505202,552219,9.3,505202,552219
3679,新至陞,-,-39.33,410435,-6.04,265023,248990,-6.04,265023,248990
4545,銘鈺,-,-10.22,136211,-13.47,141331,122290,-13.47,141331,122290
4915,致伸,-,-24.92,7077017,-2.81,5466535,5312893,-2.81,5466535,5312893
4989,榮科,-,2.78,250793,-4.72,270566,257777,-4.72,270566,257777
4999,鑫禾,-,-53.64,231615,-20.75,135504,107376,-20.75,135504,107376
5469,瀚宇博,無,-15.79,3580582,-13.69,3493362,3014984,-13.69,3493362,3014984
6108,競國,-,-11.36,646650,-18.3,701646,573186,-18.3,701646,573186
6115,鎰勝,-,-17.11,554531,-23.31,599376,459650,-23.31,599376,459650
6133,金橋,-,-33.66,89588,-42.94,104163,59430,-42.94,104163,59430
6141,柏承,資料係自行結算數,-26.99,250835,-25.11,244526,183120,-25.11,244526,183120
6153,嘉聯益,-,-11.42,1224238,-29.5,1538096,1084345,-29.5,1538096,1084345
6155,鈞寶,-,-41.64,62992,-29.57,52199,36760,-29.57,52199,36760
6191,精成科,-,-9.66,1831733,-1.19,1674708,1654706,-1.19,1674708,1654706
6197,佳必琪,-,-12.19,292889,-15.65,304905,257167,-15.65,304905,257167
6205,詮欣,-,5.38,91526,-33.11,144208,96455,-33.11,144208,96455
6213,聯茂,-,-20.42,2021977,-15.6,1906342,1608888,-15.6,1906342,1608888
6224,聚鼎,-,-11.76,144629,19.77,106546,127620,19.77,106546,127620
6251,定穎,108年1月營收包含10.66%桃園廠營收，排除後同期仍有成長。子公司109年1月份人民幣營收以平均匯率1:4.33計算。,-10.18,1184077,-8.29,1159714,1063505,-8.29,1159714,1063505
6269,台郡,-,-47.79,2517801,-33.62,1980221,1314365,-33.62,1980221,1314365
6282,康舒,-,36.59,1488441,1.39,2005062,2033104,1.39,2005062,2033104
6412,群電,-,-2.59,2507066,-5.61,2587314,2442078,-5.61,2587314,2442078
6449,鈺邦,-,-20.73,196385,29.08,120584,155657,29.08,120584,155657
6715,嘉基,-,-25.01,194105,-46.65,272852,145542,-46.65,272852,145542
8039,台虹,自結數尚未經會計師簽證，特此說明。,-21.24,660551,6.22,489703,520208,6.22,489703,520208
8046,南電,-,-17.67,3013628,0.94,2457837,2480951,0.94,2457837,2480951
8103,瀚荃,係本公司自結合併營收,-32.15,253423,-37.33,274373,171928,-37.33,274373,171928
8213,志超,-,-8.64,1751198,-19.93,1998137,1599784,-19.93,1998137,1599784
8249,菱光,-,-16.97,271277,-47.98,432974,225226,-47.98,432974,225226
2347,聯強,本月營收係當月自結數,-34.94,34069575,-29.64,31502924,22163336,-29.64,31502924,22163336
2414,精技,-,-3.81,1695135,3.43,1576384,1630527,3.43,1576384,1630527
2430,燦坤,-,33.3,1359280,-11.75,2053344,1811974,-11.75,2053344,1811974
3010,華立,-,-9.05,4697811,-3.92,4446960,4272418,-3.92,4446960,4272418
3028,增你強,-,-28.28,2566023,-24.58,2440129,1840283,-24.58,2440129,1840283
3033,威健,-,-31.67,4614507,-18.72,3879161,3152664,-18.72,3879161,3152664
3036,文曄,-,-8.24,26960320,-5.51,26182710,24737890,-5.51,26182710,24737890
3048,益登,-,-9.99,8112185,-1.48,7411634,7301339,-1.48,7411634,7301339
3055,蔚華科,-,-78.99,643045,-11.61,152821,135072,-11.61,152821,135072
3209,全科,-,7.27,3022932,-14.18,3779207,3242974,-14.18,3779207,3242974
3312,弘憶股,-,-26.87,1243044,-3.32,940322,909037,-3.32,940322,909037
3528,安馳,-,3.09,378198,2.83,379152,389910,2.83,379152,389910
3702,大聯大,-,-15.49,46884511,-4.5,41484483,39617441,-4.5,41484483,39617441
5434,崇越,-,-15.1,3292391,7.84,2591957,2795200,7.84,2591957,2795200
6189,豐藝,-,-12.25,1967200,-5.54,1827410,1726060,-5.54,1827410,1726060
6281,全國電,-,36.87,1250349,7.45,1592773,1711438,7.45,1592773,1711438
6776,展�眥篕�,-,18.62,1334856,-8.02,1721614,1583428,-8.02,1721614,1583428
8070,長華*,-,-13.74,1361319,-7.32,1267012,1174211,-7.32,1267012,1174211
8072,陞泰,-,-37.63,69048,-35.97,67262,43063,-35.97,67262,43063
8112,至上,-,-16.19,9943449,1.37,8220241,8333328,1.37,8220241,8333328
2427,三商電,-,-81.08,790198,-39.29,246236,149467,-39.29,246236,149467
2453,凌群,-,-62.7,916717,6.14,322102,341884,6.14,322102,341884
2468,華經,本月有大型專案完成驗收，認列收入,-35.59,292877,68.19,112149,188630,68.19,112149,188630
2471,資通,-,-46.83,105069,11.39,50143,55857,11.39,50143,55857
2480,敦陽科,-,-22.08,653231,3.56,491483,508996,3.56,491483,508996
3029,零壹,-,0.04,798559,7.94,740073,798891,7.94,740073,798891
3130,一零四,-,-11.24,131173,-0.26,116724,116417,-0.26,116724,116417
4994,傳奇,-,9.0,273962,0.93,295873,298628,0.93,295873,298628
5203,訊連,-,-8.09,146302,27.41,105525,134458,27.41,105525,134458
6112,聚碩,-,12.38,957845,4.98,1025388,1076464,4.98,1025388,1076464
6183,關貿,-,-40.73,255048,26.86,119150,151164,26.86,119150,151164
6214,精誠,-,-30.56,2804732,-5.03,2050610,1947370,-5.03,2050610,1947370
2312,金寶,-,2.1,9828872,-19.91,12531776,10036196,-19.91,12531776,10036196
2317,鴻海,-,-32.42,539507164,-11.96,414095017,364565505,-11.96,414095017,364565505
